ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
59,50.1167,75.1689,49.8588,100.0864,618473388,927633954,615290356,1235132597
60,50.4642,75.8637,50.5700,100.7579,636658728,957100632,637993338,1271167404
61,50.0872,74.9632,50.9053,101.0390,642715428,961922256,653212630,1296524369
62,50.1440,75.1249,51.3102,102.9723,635331125,951842125,650106063,1304672010
63,50.3819,75.2108,50.5347,101.0160,648780201,968507289,650747505,1300807275
64,50.6281,76.2577,49.5391,99.2982,625518612,942177342,611305335,1226086040
65,50.3138,75.5392,50.0119,100.5799,625798872,939550572,622043916,1251005556
66,49.6768,74.1948,51.2473,103.2417,621546624,928311032,641197305,1291741350
67,50.1204,75.1691,51.5825,102.4058,628630177,942800365,646967464,1284413865
68,50.7751,76.2281,50.1321,98.9730,643540326,966140259,635391350,1254415910
69,50.1339,75.0456,50.9354,100.5420,645887998,966832010,656213685,1295308404
70,50.8188,76.2047,49.8897,99.4211,636290304,954141344,623884456,1244057620
71,50.3811,75.6985,49.7215,99.5239,627624140,943016776,619406928,1239053424
72,49.7717,74.8020,51.9744,103.9790,590803683,887919661,616949658,1233447264
73,49.9270,75.0098,51.9802,104.0767,649209289,975365269,675908205,1353327864
74,49.7144,74.3234,50.8060,101.8257,623687456,932416352,637382025,1277444625
75,50.5682,75.8401,52.5553,103.8060,636024828,953882778,660606853,1304813640
76,50.6934,76.1895,50.0539,99.3790,649746900,976536000,641551352,1272988768
77,50.4982,75.8941,50.5158,101.3622,631721785,949419740,631941918,1268020200
78,49.4388,73.7602,50.5042,100.0061,647370900,965845650,661322752,1309519360
79,50.8641,76.2903,50.9518,100.4117,627595080,941320800,628677189,1238946867
80,49.7871,74.7486,51.3011,103.5520,645030228,968426924,664645716,1341597075
81,49.8422,74.6342,51.0832,102.1390,615843900,922170375,631177320,1262017305
82,50.7245,76.0125,51.0490,103.2340,597448302,895297689,601270138,1215920904
83,50.8825,76.2581,50.8142,103.2959,669013540,1002656720,668115280,1358154600
84,50.4636,76.1711,48.7612,96.4222,630031060,950984916,608393008,1203058964
85,50.3244,75.3282,50.2463,99.9797,642127976,961170896,641131200,1274931819
86,50.2284,75.2893,49.9840,100.2703,607572420,910713937,604615725,1212888978
87,50.4209,75.0715,51.3467,102.5751,618716836,921205452,630077308,1258703285
88,49.9870,74.9262,51.4447,100.7892,615055350,921914643,632990700,1240141590
89,50.6544,75.9242,50.3606,99.5496,646846260,969537795,642696774,1270441411
90,50.2847,75.2082,51.4870,102.1708,643051710,961780190,658427042,1306583785
91,50.2328,75.4432,50.1406,100.8306,609431954,915287608,608312653,1223290978
92,49.4905,74.2333,50.4099,100.9570,612596472,918864232,623587619,1249652395
93,50.9132,76.5741,51.0150,101.8584,635281724,955472959,636552168,1270963736
94,50.0830,74.8034,50.5486,100.6774,622887735,930338515,628678836,1252136394
95,51.0383,76.5887,50.1578,100.2967,646529897,970190209,635375562,1270512264
96,50.5582,75.5660,50.2347,98.6364,659698974,986007429,655477385,1287036765
97,50.4531,75.6213,50.6993,101.0873,613204128,919096768,616195530,1228607997
98,50.3172,75.7420,49.9171,100.6405,613510840,923511580,608632073,1227095604
99,50.2825,74.9143,50.2795,99.6653,621634233,926152007,621222552,1232143992
100,50.4431,75.7889,50.4139,100.2589,627714343,943116959,627351144,1246071144
101,50.6908,75.9599,51.9006,104.9057,621669960,931569580,636507286,1286559262
102,50.3313,75.5977,50.7721,101.4562,634816625,953495150,639988717,1279642110
103,50.6795,75.9334,51.0205,103.8236,645898190,967753290,650243988,1323206896
104,50.0466,75.0958,50.7633,100.3770,634599890,952228817,643687860,1272797880
105,50.3481,75.5985,49.9660,99.5343,615853329,924714614,611179862,1217495204
106,50.4588,75.9587,51.4161,103.8329,619973744,933284872,631736862,1275768213
107,49.6281,74.6056,50.8690,101.7114,615406300,925135186,630793184,1261256816
108,50.8515,76.2152,50.3589,99.8665,655684520,982727415,649333104,1287688689
109,49.4775,74.1289,50.6644,101.8410,615533165,922213230,630298247,1266969882
110,50.7044,76.1385,50.9356,101.0846,608731924,914081566,611507568,1213571637
111,49.5759,74.5995,50.8243,101.1176,587850415,884570463,602653940,1199011195
112,49.4814,73.8360,50.8814,101.2878,603548288,900612160,620624178,1234667322
113,50.2746,75.3723,51.2728,103.5073,612207655,917828680,624363002,1260436409
114,50.8689,76.4544,50.7945,101.6021,628997608,945363032,627682338,1255527783
115,50.5495,75.9622,50.0658,99.9923,611067633,918267999,605219688,1208755872
116,50.3756,75.4226,52.2920,105.2080,622890352,932593746,646586416,1300887224
117,50.2658,75.4495,50.8449,102.4715,614631060,922568320,621712565,1252982795
118,50.0458,75.2780,50.3364,100.4399,639966753,962625645,643682784,1284387306
119,50.7601,76.0808,51.0195,102.5318,644288673,965679978,647582064,1301418564
120,49.4096,74.1915,50.5415,100.6275,650998800,977513250,665911962,1325822166
121,51.0101,76.3978,51.4424,102.8580,674446238,1010117187,679755132,1359969740
122,50.3298,75.1918,50.6185,101.2627,599865834,896188086,602919450,1206144900
123,50.3762,75.7233,50.1448,101.8681,607252380,912795885,604074600,1227164856
124,50.7811,76.1455,50.2735,99.7428,620303046,930135778,613720534,1218382322
125,50.8778,75.9716,51.3673,103.1252,597350158,891973948,603097183,1210781004
126,49.8615,75.1616,50.5731,98.6528,643390776,969851304,652572208,1272971248
127,50.1434,75.2190,49.6733,97.7901,629391524,944136917,623491680,1227446080
128,50.0176,75.0703,49.6370,97.8275,619125045,929230071,614413265,1210921485
129,50.1931,75.3030,50.1154,100.9911,612497338,918910015,611549616,1232377094
130,50.3441,75.7891,51.2561,102.4381,652776215,982702805,664600734,1328240718
131,50.4562,75.9625,51.6006,104.3559,623581200,938810736,637318460,1288897764
132,50.7233,76.0392,52.3185,104.0038,633961460,950369585,653898528,1299882696
133,51.0127,76.6525,51.0378,102.6906,610579206,917465331,610879374,1229119740
134,50.1100,74.9456,49.9770,98.3644,643149312,961907804,641442606,1261698330
135,51.0554,77.0717,50.8102,100.1942,645374414,974237322,642274632,1266520392
136,50.8009,76.3703,49.7831,99.8041,654705792,984236032,641588055,1286243130
137,50.2635,75.6502,50.3260,100.1604,583097900,877604420,583822566,1161942651
138,50.9459,76.8188,50.3044,102.4909,623636998,940351004,615396896,1253029452
139,50.4610,75.9257,49.6115,99.5432,621333972,934884132,610873700,1225689765
140,51.1046,76.2500,51.5419,102.4694,634515200,946720000,639943920,1272259760
141,50.6054,75.6664,50.4304,102.2621,620401149,927638001,618254925,1253690250
142,50.5776,75.7076,49.9236,100.2751,634627249,949949463,626038875,1257443250
143,50.1386,75.3534,50.5903,101.9588,585466952,879900328,590741884,1190570106
144,50.0857,74.9107,50.1614,99.8770,602327460,900871832,603238608,1201115232
145,50.1660,75.1982,49.8115,99.1032,584507448,876169224,580377390,1154697864
146,49.9097,74.9163,51.5025,101.6628,618014508,927662352,637737674,1258854878
147,50.2927,75.3622,49.6654,99.6787,623698176,934593921,615918724,1236151648
148,50.6213,75.8886,51.4207,103.0781,638591968,957340092,648675264,1300337472
149,50.5702,75.8287,50.5133,100.3411,614357720,921214260,613666779,1219006371
150,49.7629,74.1109,49.8170,99.6700,619097478,922009680,619770019,1239989141
151,50.5436,75.5298,48.3541,96.2562,625147952,934190543,598067643,1190544693
152,50.2732,75.2288,50.3740,99.7217,633924800,948604800,634798788,1256664855
153,50.1031,74.8330,50.2952,100.2254,635225983,948761523,637662668,1270697215
154,50.6212,76.0670,50.8804,101.8968,619456380,930839620,622628295,1246921765
155,50.3832,75.7933,50.6429,102.1528,659598814,992258887,662998412,1337347092
156,50.5495,75.9021,50.1215,100.9186,615447432,924119064,610236295,1228697780
157,50.4338,75.7751,50.9423,101.6399,616683532,926545974,622900542,1242809394
158,49.9961,74.9858,51.6271,103.0469,625582020,938269647,645990000,1289387500
159,49.7754,74.5643,49.4337,99.2935,619920422,928649199,615664372,1236636128
160,50.5239,75.7373,49.7623,99.2942,612504910,918169487,603272480,1203751000
161,50.3649,75.7275,50.9462,101.9994,606477024,911884856,613477139,1227445615
162,50.6622,76.0780,50.9828,102.8952,643504128,966331680,647576732,1306960275
163,50.0051,75.1832,50.0229,100.5045,616994300,927658050,617214424,1240087328
164,49.7605,75.1788,50.6416,101.1366,613516260,926907590,624379714,1246952140
165,50.1417,75.1742,50.6198,100.4715,627164752,940266368,632752740,1256681880
166,50.7982,76.4482,50.9282,100.4177,630450080,948789152,632064000,1246272000
167,50.1594,75.5851,49.5670,98.7486,616053126,928329831,608396648,1212822219
168,50.8530,76.4187,49.5983,98.7119,615318218,924661640,600136212,1194406980
169,50.9543,76.1312,50.8468,101.1150,635364156,949301976,633639504,1260833016
170,51.3120,76.8874,49.7163,98.3001,631678424,946524800,612033700,1210126848
171,50.1659,75.0183,50.0645,99.8279,616623315,922100520,615376250,1227051525
172,50.0838,75.5443,50.6472,102.4052,634828096,957547752,641969055,1298018330
173,50.5852,75.9231,49.8274,99.8212,639327520,959563846,629749440,1261602720
174,49.7299,74.3411,49.8070,99.7804,626857100,937086940,627828710,1257755634
175,51.0316,76.5614,50.2266,100.6566,653210352,979994244,642905744,1288415544
176,50.7090,76.4977,50.4302,100.5164,627603210,946778220,624152256,1244046664
177,50.3013,75.4401,50.1427,101.1918,590649599,885834757,588405200,1188217790
178,49.3902,74.1196,50.7448,102.2992,592757040,889547808,609014550,1227745350
179,50.9330,76.4974,50.0764,100.2895,634868052,953522220,624190820,1250084220
180,50.1616,75.1231,50.4461,102.1501,621327957,930515232,624852690,1264488050
181,50.3507,75.9625,50.2377,99.9776,617512200,931620528,615742964,1225384328
182,50.4333,75.3456,50.6777,101.6467,580689412,867529789,583503420,1170360888
183,50.2663,75.5411,50.2988,101.4810,637610360,958213430,638022834,1287251748
184,50.0566,75.1790,49.7753,99.9914,651440358,978385545,647780076,1301296254
185,50.5311,75.6908,50.2304,100.1695,643565628,964000764,639735915,1275762150
186,49.4926,74.1547,50.5041,101.5413,617601088,925350114,629825532,1266299524
187,49.6462,74.4684,50.8032,100.2407,632206518,948298974,646940970,1276489200
188,50.1546,75.3956,50.0715,100.8615,602409645,905580269,601411230,1211453250
189,50.3172,75.4703,50.0927,100.5420,622701251,933983579,619922799,1244258271
190,50.4327,76.0136,50.0849,101.7532,622647980,938472600,617962376,1256256780
191,50.7481,75.8823,50.2938,101.2319,660062470,986973582,654152800,1316687480
192,50.2708,75.4597,49.6508,99.1649,632795515,949867160,624991156,1248261856
193,50.4484,75.5722,51.0590,101.4828,610358338,914323166,617745344,1227806508
194,49.8180,74.6479,51.2054,101.6815,629768384,943651344,647306244,1285394177
195,49.6289,74.4031,52.0644,103.5012,641586110,961859852,673072092,1338031002
196,50.4252,75.5213,51.7905,104.4004,607765554,910244676,624221117,1258319175
197,50.6207,75.5905,51.0584,101.8802,630145200,940977924,635593680,1268241852
198,50.5639,75.9272,50.9284,101.6722,606629995,910920770,611003198,1219790922
199,50.3723,75.1121,49.2984,97.8181,655265292,977091178,641295240,1272461220
200,49.9117,74.8028,50.4375,100.3309,627966393,941134833,634582256,1262317881
201,49.9449,74.6763,50.2615,100.0467,620168744,927259663,624100016,1242285656
202,50.1003,75.3651,50.7395,100.9026,638797399,960933008,646947576,1286544380
203,50.2878,75.3789,50.6280,102.1190,637059810,954920430,641369394,1293670593
204,49.7728,74.3236,50.6918,102.4377,627745160,937385155,639335796,1291966170
205,50.8814,76.4687,49.5599,98.4794,626745654,941924736,610468155,1213047396
206,50.7238,75.7973,51.1166,101.9043,605140992,904270848,609429888,1215729675
207,50.5406,75.4993,50.8569,102.2534,624356532,932685408,628263282,1263193198
208,49.8843,74.6589,48.5684,95.9930,613858824,918725513,597665733,1181255565
209,50.9726,76.4036,50.5813,99.7287,649246095,973164600,644262143,1270259102
210,50.8765,76.3014,50.8182,100.3771,644066451,965930073,643328400,1270713600
211,49.9474,74.9043,50.8618,102.2001,615287205,922723737,626550912,1258972272
212,50.7471,76.3188,50.7456,102.1305,605714361,910936194,605696298,1219022876
213,50.9416,76.2551,50.8899,100.1133,626228878,937409416,625593100,1230700350
214,50.9677,76.3477,50.6847,101.2984,644853690,965967645,641274167,1281649672
215,49.4903,74.3750,50.3413,100.7169,624661056,938752512,635402238,1271237580
216,49.9097,74.4371,50.3847,101.8471,622829424,928910304,628757066,1270962812
217,49.9852,74.7167,50.0336,98.3764,640553676,957485186,641174352,1260680340
218,50.3414,75.6007,50.6811,100.9509,613848120,921853380,617991027,1230966528
219,50.4263,75.7463,50.8601,101.0119,657906480,988253280,663565870,1317890200
220,50.8897,76.5768,50.9172,100.8790,626219330,942310050,626558295,1241358930
221,50.4700,75.9451,50.8114,102.8749,633350840,953039385,637636086,1290983880
222,49.9408,74.7748,50.2693,100.0774,634981344,950738048,638763580,1272452300
223,50.4796,75.7614,49.1034,99.1977,636090210,954665055,618371145,1249219923
224,50.2604,75.7277,50.8510,101.5760,641185662,966079348,648720285,1295833354
225,51.2766,76.4783,51.2234,101.4431,644540516,961321644,643871430,1275125796
226,50.1206,74.8825,51.3497,103.5012,622889406,930624330,637767900,1286292700
227,50.2288,75.7448,50.8839,102.6046,603449504,909999776,611320332,1232693208
228,50.2508,75.6129,50.9600,103.0628,644141806,969245858,653231472,1321112688
229,50.2345,75.2609,51.8608,104.8791,665308576,996759552,686848404,1389025875
230,49.9301,74.6421,50.7108,101.9316,638734077,954863715,648721675,1303177949
231,51.0016,76.7418,50.6190,101.3404,629217708,946779162,624497618,1250257537
232,50.1832,75.1726,51.2675,102.9610,623576037,934093650,637048480,1279391100
233,50.0278,75.3498,49.7448,100.1906,585165784,881353472,581855715,1171911420
234,50.0937,75.2441,50.1479,101.0724,626045343,940362255,626722525,1263150460
235,50.3871,75.5658,50.3976,100.6241,622099000,932965161,622228267,1242344962
236,49.8807,74.8686,49.4628,98.3861,627744005,942214345,622091060,1238179480
237,50.5955,76.0545,50.9934,102.3305,647765248,973711232,652858982,1310118932
238,50.5249,75.9116,50.1193,100.3335,645271502,969493050,640091320,1281394120
239,50.1975,75.3566,49.7930,99.1078,640439100,961429308,635278534,1263691321
240,49.7109,74.4839,50.5342,101.5919,612328305,917476371,622075143,1250593912
241,50.0241,75.2617,49.4527,98.4461,643067700,967500600,635722227,1265538876
242,49.9183,75.0733,49.5774,99.4970,588484904,885036236,584465388,1172966496
243,51.0737,76.5349,49.6435,98.5821,669943080,1003921848,650789360,1293119092
244,50.7695,76.1764,50.1269,98.8590,635528936,953570674,627484975,1237509325
245,50.0689,74.9191,49.0876,98.0660,604109790,903942360,592270144,1183223326
246,50.0982,74.9551,50.4978,100.0006,622468863,931314751,627433905,1242504165
247,50.8137,76.3142,50.7031,100.0726,598866488,899403670,597562700,1179408788
248,50.2727,75.3451,49.9528,99.7405,642731004,963279729,638641664,1275172352
249,50.5286,76.0731,51.0390,102.7704,658493040,991390812,665144129,1339312273
250,50.6911,76.1541,50.4257,100.8647,587151864,882089520,584078602,1168310824
251,50.3798,75.8311,50.2250,100.9465,640414859,963945436,638447108,1283207120
252,50.1652,75.3545,50.9035,101.3020,624736644,938433636,633931326,1261573434
253,49.6781,74.1710,49.9631,99.8256,651482160,972684720,654829728,1309120842
254,50.3930,75.3422,51.3411,102.5668,612997794,916489326,624137955,1246873215
255,49.7428,74.4006,50.9209,101.2877,630911304,943657644,645853510,1284678655
256,50.9657,76.5027,50.1245,101.4982,663408906,995818878,652460424,1321180080
257,50.0091,74.8839,50.6356,101.1934,616727324,923489512,624453020,1247945900
258,51.0543,76.5796,50.6249,100.5604,638776140,958141950,633005967,1258182279
259,49.9508,74.4705,49.7884,98.2296,639628960,953608064,637549192,1257847836
260,50.4460,75.8461,50.8502,101.5181,625938363,941105880,630954195,1259646141
261,49.6717,75.1384,51.3358,102.5797,630870400,954318400,651598668,1302030450
262,50.9782,76.8819,51.0111,101.8660,632079772,953261470,632098062,1262260927
263,50.3375,75.7078,51.2074,102.9677,631962249,950473670,642882594,1292707180
264,50.1529,75.1078,50.4224,100.6512,615191196,921295752,618496992,1233833769
265,50.6252,75.9273,51.4917,101.7103,648967264,973315357,660075100,1303830050
266,51.0539,76.6508,51.2215,102.2936,653010416,980411221,655154490,1308397565
267,50.4096,75.5193,50.9305,102.6356,589014636,882411026,595102040,1199254654
268,50.4580,75.7014,51.4720,104.4327,603019636,904702392,615137874,1247244960
269,49.8783,75.0650,51.0202,102.9890,633446972,953313498,647948160,1307944494
270,50.1785,75.5941,50.9581,102.2641,608855625,917243775,618315336,1240852464
271,50.9768,76.1130,50.9714,101.5907,636883800,950925570,636816640,1269233360
272,50.9010,76.1449,49.7295,98.4473,634921664,949804908,620309032,1227997386
273,50.5613,76.0862,51.4108,102.4884,639996153,963085223,650748378,1297280124
274,50.8840,76.4565,50.5240,99.2302,621619740,934023754,617221584,1212237726
275,50.8593,75.8660,52.0165,103.8779,625053572,932381593,639275286,1276644200
276,49.4994,74.6068,50.7151,102.0668,593751923,894918799,608335168,1224306440
277,49.6093,74.3888,49.8739,98.8820,617116032,925361658,620407970,1230045885
278,50.6436,76.2258,51.3038,102.5344,621972800,936157779,630081342,1259264232
279,49.8910,74.7511,50.7952,101.9641,611531568,916250992,622614725,1249810790
280,50.1101,75.1472,51.1275,103.5442,672700080,1008809600,686358318,1390024646
281,50.7677,76.1781,50.8121,101.0183,622078366,933443472,622622888,1237821090
282,50.0194,75.2800,50.7102,100.7269,619195256,931899014,627747264,1246908528
283,49.3190,74.3294,50.8560,103.1990,600800614,905474868,619523765,1257162304
284,50.2734,75.3815,49.3639,100.5844,632250808,948016496,620813248,1264974656
285,49.4150,73.7436,51.4229,103.0881,583593400,870916360,607307653,1217476032
286,50.3730,75.2619,50.4703,101.4327,637693279,952771797,638924127,1284078876
287,49.9401,75.0123,51.3928,102.0480,607510776,912509544,624783406,1240598778
288,50.9067,76.7587,50.9827,102.6393,643766208,970690878,644727751,1297977303
289,50.1978,75.2663,50.1726,101.9260,619608350,929038080,619297602,1256504840
290,50.7112,75.8061,49.9078,101.6338,623631580,932241596,613752090,1249863660
291,50.0960,75.2301,50.1744,100.2471,650080782,976239486,650702973,1300878053
292,50.3961,75.5493,50.5716,100.5063,623070592,934051872,625240660,1242606596
293,50.1115,75.1988,50.5690,100.5034,638137787,957607731,643963794,1279846324
294,51.1151,76.4631,50.3358,100.1128,662143500,990500502,652048292,1296857132
295,50.5119,75.7019,51.0917,103.1707,639941553,959076801,646881114,1307083503
296,50.3548,75.6651,49.4541,98.4382,644003518,967705454,632484216,1258957296
297,50.6373,75.9489,52.2067,104.1655,610238628,915273576,629152560,1254506040
298,50.0959,74.9864,49.5761,99.9802,593031264,887682608,586877553,1183556961
299,50.1509,75.6321,50.7540,100.3737,622056939,938118853,629537742,1244208518
300,49.1039,72.8998,49.2123,98.2021,609132480,904319776,610476954,1218192829
