ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
26,41.9763,62.9903,50.1960,100.2329,500667462,751309620,598707145,1195516400
27,42.3663,63.2939,50.7229,100.7126,502751311,751094821,601524106,1195134441
28,41.5482,62.3148,49.1058,97.0864,534472015,801611790,631308600,1248150200
29,42.7747,64.0686,51.1442,101.3011,525325194,786839985,628112712,1244099576
30,41.9576,62.9854,50.9830,102.5230,527766876,792265682,641292729,1288779569
31,41.9330,63.0295,50.0149,99.3108,535611520,805077500,638841566,1268500783
32,42.2725,63.4209,51.0892,100.6936,506881764,760467384,612205110,1206617658
33,42.3219,63.2106,50.8769,101.8756,512650736,765679112,616278852,1234033416
34,42.1045,63.0911,50.0019,100.5975,524003480,785187340,622288190,1251966260
35,41.8977,63.2467,50.8888,103.3760,502566323,758649936,610415400,1240005060
36,42.2229,63.1610,50.7906,101.9764,539212907,806606181,648627514,1302302960
37,41.9654,62.9124,49.4160,101.0052,516099172,773709259,607727817,1242182259
38,42.3194,63.5690,51.4626,102.9487,505992012,760062636,615313016,1230906381
39,42.2870,63.6753,49.3986,98.0809,551260416,830081162,643967445,1278597870
40,41.8515,62.7920,50.9105,101.4977,505989142,759162308,615513240,1227118410
41,43.0625,64.5975,50.8314,101.1816,528589778,792929831,623951510,1241997660
42,42.5196,63.9578,50.2015,101.4984,527823016,793948267,623182912,1259964288
43,42.1512,62.8878,50.4659,100.6329,506794845,756115221,606764003,1209934059
44,42.1321,62.9753,51.4465,102.6331,511589684,764678120,624689460,1245433950
45,42.2432,63.1207,51.3847,103.3965,513470876,767239716,624586338,1256796144
46,42.3353,63.5297,51.1951,103.2589,535333335,803339265,647366736,1304919150
47,42.5718,63.6706,50.5487,101.0736,528511108,790443802,627540669,1253996721
48,42.6450,63.8394,49.7396,99.5776,530258482,793794586,618474080,1238171200
49,41.7889,62.8188,50.8222,100.9670,541383729,813831276,658413144,1307250348
50,41.9153,63.0058,49.8058,99.5105,537978472,808672430,639251705,1277205678
51,42.4588,63.8401,50.8821,101.9776,501660131,754284566,600796944,1204114365
52,42.5817,64.0923,52.2196,105.2299,553792280,833546532,678726297,1367729535
53,43.3866,65.2602,49.9232,100.5971,520488184,782895336,598904548,1206814092
54,41.7585,62.3812,52.7866,105.7749,538238520,804050496,680382337,1363364730
55,41.9431,62.9065,51.3463,100.9335,527637910,791354052,645928632,1269728096
56,42.1545,63.5983,51.1348,103.3696,524964650,792012130,636799345,1287297375
57,42.6230,64.0068,49.7424,99.6739,539067960,809515620,628721131,1259831204
58,41.5728,62.1367,50.3923,100.2516,505321700,755277800,612522936,1218568380
59,42.3117,63.4459,49.8588,100.0864,517389678,775820448,609675960,1223862270
60,42.4456,63.8419,50.5700,100.7579,532006620,800185764,633836488,1262885104
61,42.1533,63.0094,50.9053,101.0390,539853204,806955048,651938980,1293996374
62,41.9695,62.7919,51.3102,102.9723,528281000,790377250,645853734,1296138180
63,42.2591,63.1353,50.5347,101.0160,538122231,803958741,643503257,1286326435
64,42.3303,63.6272,49.5391,99.2982,520606998,782530146,608510340,1220480160
65,42.4548,63.7242,50.0119,100.5799,528049638,792597510,622043916,1251005556
66,41.5725,62.1829,51.2473,103.2417,520813305,779016181,642017775,1293394250
67,41.9398,63.0124,51.5825,102.4058,521883031,784102747,641873232,1274300370
68,42.6757,64.0399,50.1321,98.9730,534358864,801868577,627724240,1239279184
69,42.4384,63.5692,50.9354,100.5420,539711697,808443659,647772320,1278645888
70,43.0292,64.5395,49.8897,99.4211,536463520,804641952,621227230,1238758975
71,42.2405,63.4492,49.7215,99.5239,527643064,792568816,621090099,1242420417
72,41.8824,62.9840,51.9744,103.9790,498302755,749363213,618374484,1236295872
73,41.8741,62.9035,51.9802,104.0767,549528264,825504090,682154565,1365834552
74,41.7747,62.4534,50.8060,101.8257,524352248,783908048,637712061,1278106085
75,42.5660,63.7835,52.5553,103.8060,533253171,799058362,657987074,1299639120
76,42.5900,64.0222,50.0539,99.3790,538084800,808859700,632383973,1254798532
77,42.6587,64.1348,50.5158,101.3622,530482280,797548370,628189100,1260490000
78,41.5022,61.9480,50.5042,100.0061,549266850,819860250,668405972,1323545210
79,42.5775,63.9178,50.9518,100.4117,520592856,781519704,622984859,1227728877
80,41.5361,62.2349,51.3011,103.5520,541293002,811037246,668548908,1349475725
81,42.0508,62.9834,51.0832,102.1390,514938375,771271200,625545400,1250756475
82,42.5382,63.6491,51.0490,103.2340,495418869,741286491,594540093,1202311044
83,42.8564,64.1205,50.8142,103.2959,557689860,834400320,661245200,1344189000
84,42.4288,64.0438,48.7612,96.4222,526078992,794085752,604214272,1194795776
85,42.1887,63.1389,50.2463,99.9797,540715672,809226208,643987200,1280611164
86,42.0647,63.2865,49.9840,100.2703,512761963,771452444,609297225,1222280298
87,42.5036,63.2812,51.3467,102.5751,518574970,772076896,626467020,1251491025
88,41.7330,62.5248,51.4447,100.7892,518833926,777321870,639571500,1253034550
89,42.4885,63.5630,50.3606,99.5496,537149000,803577165,636275496,1257748244
90,42.3496,63.3376,51.4870,102.1708,539190610,806407140,655525752,1300826460
91,41.8668,62.9285,50.1406,100.8306,509173096,765320760,609796914,1226275764
92,41.5270,62.2265,50.4099,100.9570,517954056,776132292,628355232,1259206560
93,42.9429,64.5561,51.0150,101.8584,529429222,795891103,628946907,1255778789
94,41.8602,62.5092,50.5486,100.6774,512507330,765319430,618882516,1232625114
95,43.1226,64.6923,50.1578,100.2967,538847835,808375963,626757054,1253278488
96,42.5654,63.7087,50.2347,98.6364,551179134,824964525,650489230,1277242470
97,42.5407,63.7652,50.6993,101.0873,510643072,765415168,608576040,1213415796
98,42.5725,64.0444,49.9171,100.6405,509192920,766009280,597038330,1203720840
99,42.1760,62.9425,50.2795,99.6653,521344714,778042298,621139088,1231978448
100,42.5057,63.8873,50.4139,100.2589,530924948,797994813,629703508,1250743508
101,42.6327,63.8572,51.9006,104.9057,522509160,782637200,636097271,1285730507
102,42.2031,63.3533,50.7721,101.4562,535160800,803358515,643431774,1286526420
103,42.5750,63.8323,51.0205,103.8236,535410330,802736340,641618973,1305655516
104,42.0565,63.0357,50.7633,100.3770,527441190,790545343,636634857,1258851606
105,42.1485,63.2337,49.9660,99.5343,515162196,772877368,610712480,1216564160
106,42.3698,63.7551,51.4161,103.8329,522939092,786881212,634590972,1281531978
107,41.7800,62.8450,50.8690,101.7114,518424998,779808044,631204714,1262079661
108,42.8141,64.2620,50.3589,99.8665,551270570,827430490,648416320,1285870620
109,41.5571,62.3112,50.6644,101.8410,519830865,779439600,633751276,1273910856
110,42.7498,64.2476,50.9356,101.0846,505545429,759771377,602347872,1195393698
111,41.6870,62.6638,50.8243,101.1176,491244315,738436513,598918964,1191580267
112,41.2589,61.6016,50.8814,101.2878,506683520,756503552,624852624,1243079376
113,42.0697,63.1551,51.2728,103.5073,513215145,770440110,625486390,1262704255
114,42.7455,64.2087,50.7945,101.6021,521133240,782802320,618873612,1237908042
115,42.4151,63.6987,50.0658,99.9923,511155315,767650389,603356040,1205033760
116,42.2303,63.2254,52.2920,105.2080,520103066,778676220,644021910,1295727615
117,42.3313,63.5411,50.8449,102.4715,515805220,774245820,619543520,1248611360
118,42.2018,63.4163,50.3364,100.4399,539454363,810634941,643437696,1283898264
119,42.8196,64.2049,51.0195,102.5318,535687089,803223549,638270744,1282705994
120,41.6363,62.4733,50.5415,100.6275,544745175,817364825,661255827,1316551861
121,42.7082,63.9349,51.4424,102.8580,556910251,833703887,670402278,1341257710
122,42.4002,63.3274,50.6185,101.2627,506808052,756951184,604653336,1209613552
123,42.5983,63.9554,50.1448,101.8681,511308880,767659960,601503075,1221940857
124,42.7777,64.1769,50.2735,99.7428,522677518,784142348,613881912,1218702696
125,42.9901,64.1785,51.3673,103.1252,500766442,747577625,598347763,1201246044
126,41.4939,62.4803,50.5731,98.6528,538166880,810356976,655922168,1279506008
127,42.4464,63.6227,49.6733,97.7901,538352260,806934419,630012894,1240284164
128,41.7250,62.6922,49.6370,97.8275,518366541,778850688,616660629,1215350721
129,42.0585,63.1579,50.1154,100.9911,510049110,765923668,607756080,1224732470
130,42.5030,63.7308,51.2561,102.4381,546373751,819256123,658893780,1316835060
131,42.5918,63.9835,51.6006,104.3559,517849578,777938688,626981820,1267993188
132,42.5963,63.8581,52.3185,104.0038,521990865,782542090,641130984,1274502138
133,43.0027,64.5697,51.0378,102.6906,510679143,766798725,606100551,1219504510
134,42.1672,63.2338,49.9770,98.3644,534884168,802110244,633950247,1246961085
135,42.4081,64.0602,50.8102,100.1942,534771032,807806760,640723244,1263461164
136,42.6144,63.9597,49.7831,99.8041,545088128,818118912,636783393,1276610838
137,41.9810,63.1044,50.3260,100.1604,486626140,731479980,583357554,1161017169
138,42.6272,64.3177,50.3044,102.4909,519364449,783639095,612517472,1247166564
139,42.2045,63.3729,49.6115,99.5432,519333612,779813580,610477800,1224895410
140,42.8913,64.1937,51.5419,102.4694,529656000,792715200,636480306,1265373818
141,42.5281,63.6448,50.4304,102.2621,518609382,776117589,614973572,1247036360
142,42.2932,63.1613,49.9236,100.2751,523201570,781356470,617217975,1239725850
143,42.1558,63.3098,50.5903,101.9588,492509544,739654376,591051092,1191193278
144,42.0773,63.0415,50.1614,99.8770,500174059,749375221,596269730,1187239420
145,42.1141,63.1323,49.8115,99.1032,489863808,734343624,579398295,1152749892
146,42.0543,63.1011,51.5025,101.6628,524511948,787012368,642352508,1267964276
147,42.0664,63.0290,49.6654,99.6787,522545796,782941239,616939497,1238200344
148,42.5245,63.7087,51.4207,103.0781,531519480,796304188,642714376,1288388248
149,42.4432,63.7584,50.5133,100.3411,519783660,780821780,618615061,1228835789
150,41.6789,62.1296,49.8170,99.6700,519380470,774226333,620792612,1242035068
151,42.6114,63.7189,48.3541,96.2562,525229419,785400473,596013996,1186456596
152,42.2079,63.1721,50.3740,99.7217,532494400,796979200,635120980,1257302675
153,42.0646,62.9115,50.2952,100.2254,529565186,792014800,633184128,1261772640
154,42.3848,63.7015,50.8804,101.8968,515787840,775193820,619171482,1239998894
155,42.4726,63.8295,50.6429,102.1528,558871326,839894208,666379332,1344166812
156,42.6299,63.9446,50.1215,100.9186,514199628,771297084,604563343,1217275412
157,42.3922,63.6889,50.9423,101.6399,523759708,786882882,629396702,1255770514
158,42.0916,63.1769,51.6271,103.0469,528817173,793722162,648616320,1294629600
159,41.8613,62.6347,49.4337,99.2935,524419056,784658926,619282226,1243903024
160,42.4259,63.4191,49.7623,99.2942,507353944,758403741,595087376,1187418700
161,42.3850,63.7236,50.9462,101.9994,509796376,766452408,612769190,1226029150
162,42.6279,63.9827,50.9828,102.8952,538114464,807686592,643582940,1298899875
163,42.2177,63.5396,50.0229,100.5045,514810850,774813840,609989112,1225570464
164,41.6277,62.7822,50.6416,101.1366,515723250,777805490,627396435,1252976850
165,42.3821,63.6284,50.6198,100.4715,530587744,796573264,633324997,1257818414
166,42.5197,64.0101,50.9282,100.4177,529218992,796697696,633874600,1249842050
167,42.4073,63.8185,49.5670,98.7486,514876401,774833826,601426344,1198927107
168,42.8009,64.2445,49.5983,98.7119,509775128,765177386,590735199,1175696835
169,42.7951,63.9425,50.8468,101.1150,529948384,791825076,629274208,1252146832
170,43.2311,64.7652,49.7163,98.3001,525067504,786611592,603833300,1193912832
171,41.9535,62.8054,50.0645,99.8279,516329451,772957911,616152750,1228599855
172,42.1030,63.3849,50.6472,102.4052,531754440,800541056,639666027,1293361762
173,42.6846,64.0216,49.8274,99.8212,528327572,792426478,616737420,1235535210
174,41.7701,62.3323,49.8070,99.7804,527050080,786501880,628458270,1259016858
175,43.1971,64.7466,50.2266,100.6566,547174440,820139526,636215866,1275008691
176,42.9233,64.6400,50.4302,100.5164,526124640,792312900,618138456,1232060089
177,42.5773,63.8634,50.1427,101.1918,494434291,741621348,581910320,1175102114
178,41.4534,62.1235,50.7448,102.2992,499487088,748549728,611443400,1232641800
179,42.6723,64.0892,50.0764,100.2895,527337552,792003828,618836046,1239360066
180,42.4167,63.5990,50.4461,102.1501,522905391,784036719,621890544,1258493680
181,42.3614,63.7970,50.2377,99.9776,515373648,776162304,610818312,1215583824
182,42.3332,63.2383,50.6777,101.6467,483784260,722686662,579144430,1161617852
183,42.2716,63.4517,50.2988,101.4810,533169740,800312070,634415406,1279973532
184,42.3126,63.5255,49.7753,99.9914,545283315,818653950,641455524,1288591146
185,42.4745,63.6470,50.2304,100.1695,540482598,809900316,639175796,1274645160
186,41.2205,61.7137,50.5041,101.5413,519083526,777151102,635589060,1277887420
187,41.7965,62.6151,50.8032,100.2407,534191730,800269620,649305150,1281154000
188,41.8557,63.0450,50.0715,100.8615,502533766,756940917,601175844,1210979100
189,42.3119,63.3846,50.0927,100.5420,523835397,784722205,620164296,1244742984
190,42.3540,63.6898,50.0849,101.7532,519293860,780888140,613691840,1247575200
191,42.7372,63.8920,50.2938,101.2319,548185758,819535968,645113000,1298492050
192,42.3028,63.5138,49.6508,99.1649,528852555,794024495,620714734,1239720784
193,42.6370,63.9063,51.0590,101.4828,508219453,761742068,608606400,1209642300
194,41.9539,62.9625,51.2054,101.6815,535983048,804378664,654175548,1299034959
195,41.6446,62.3677,52.0644,103.5012,537682360,805242952,672215112,1336327372
196,42.5678,63.8163,51.7905,104.4004,511477923,766791135,622293269,1254432975
197,42.5777,63.7476,51.0584,101.8802,533382648,798584508,639622800,1276281420
198,42.4906,63.7678,50.9284,101.6722,511833250,768134865,613473991,1224723549
199,42.1828,62.9176,49.2984,97.8181,544080436,811520662,635857824,1261672272
200,41.7630,62.6660,50.4375,100.3309,522427119,783910623,630940464,1255073589
201,42.2554,63.1588,50.2615,100.0467,525825110,785945253,625452604,1244978014
202,42.1601,63.4248,50.7395,100.9026,534248897,803713207,642967110,1278628675
203,41.9934,62.9851,50.6280,102.1190,530365830,795486150,639419202,1289736969
204,41.7763,62.4423,50.6918,102.4377,530328260,792671215,643505196,1300391670
205,42.9207,64.4768,49.5599,98.4794,522155880,784398474,602925630,1198059816
206,42.3066,63.2526,51.1166,101.9043,506477568,757234176,611548416,1219955850
207,42.4438,63.4247,50.8569,102.2534,519741894,776661642,622763721,1252135719
208,41.8099,62.6419,48.5684,95.9930,514103466,770258158,597207927,1180350735
209,43.0557,64.5100,50.5813,99.7287,541883592,811900116,636599222,1255150508
210,42.8116,64.2779,50.8182,100.3771,538217637,808086831,638874588,1261916352
211,41.9567,62.8777,50.8618,102.2001,519132939,777990252,629316064,1264528484
212,42.6715,64.0878,50.7456,102.1305,504418320,757579473,599861823,1207280426
213,42.9203,64.2015,50.8899,100.1133,523105296,782475825,620236584,1220162724
214,42.7572,64.0402,50.6847,101.2984,534728220,800896605,633871408,1266854528
215,41.6435,62.6519,50.3413,100.7169,525551328,790682784,635320081,1271073210
216,42.1955,62.9772,50.3847,101.8471,520501884,776854596,621519806,1256333492
217,42.0218,62.9206,50.0336,98.3764,541514974,810827206,644758660,1267727825
218,42.4341,63.7190,50.6811,100.9509,514730700,772918080,614767707,1224546048
219,41.9159,62.9851,50.8601,101.0119,546801360,821652720,663480425,1317720500
220,42.5774,64.0469,50.9172,100.8790,522574635,786081395,624934035,1238140890
221,42.8013,64.2642,50.8114,102.8749,534433562,802428131,634451580,1284536400
222,41.6416,62.3783,50.2693,100.0774,530469776,794632448,639981355,1274878175
223,42.0640,63.0884,49.1034,99.1977,529839735,794663955,618130440,1248733656
224,42.1528,63.4811,50.8510,101.5760,536084653,807330745,646705365,1291808506
225,43.4461,64.8056,51.2234,101.4431,537364254,801548810,633557700,1254700440
226,41.9246,62.6643,51.3497,103.5012,526443222,786870192,644394060,1299656780
227,42.2089,63.5576,50.8839,102.6046,506899904,763283584,611080974,1232210556
228,42.0932,63.3103,50.9600,103.0628,536263420,806566684,649224440,1313008760
229,42.2632,63.2971,51.8608,104.8791,558733632,836808096,685617020,1386535625
230,42.0119,62.7759,50.7108,101.9316,532161861,795178956,642350975,1290380233
231,42.6841,64.1665,50.6190,101.3404,518576016,779570316,614979516,1231202094
232,41.8498,62.6445,51.2675,102.9610,518827568,776626928,635582128,1276446210
233,42.2438,63.5510,49.7448,100.1906,495929848,746070212,583989567,1176209196
234,42.2729,63.4761,50.1479,101.0724,520311694,781289054,617240010,1244038584
235,42.5137,63.7862,50.3976,100.6241,524824341,787430036,622149294,1242187284
236,42.2651,63.4783,49.4628,98.3861,522791645,785185225,611435596,1216971368
237,42.4580,63.6556,50.9934,102.3305,542239360,812958848,651246775,1306883650
238,42.5008,63.9240,50.1193,100.3335,538834376,810441124,635423305,1272049255
239,42.1749,63.2946,49.7930,99.1078,540661604,811406232,638322080,1269745520
240,41.9622,62.8550,50.5342,101.5919,509857521,763713351,613622385,1233600840
241,41.7510,62.7793,49.4527,98.4461,543052950,816566850,643229151,1280482988
242,41.9880,63.1887,49.5774,99.4970,496207173,746752552,585896240,1175838080
243,42.6533,63.8806,49.6435,98.5821,558007416,835711992,649064000,1289690800
244,42.7937,64.1433,50.1269,98.8590,529895590,794257856,620699144,1224126488
245,41.9543,62.7240,49.0876,98.0660,505689480,756034200,591669312,1182022998
246,42.1287,63.0813,50.4978,100.0006,524677175,785624134,628907331,1245421983
247,42.7819,64.2903,50.7031,100.0726,500609890,752289406,593298825,1170993183
248,42.2513,63.3429,49.9528,99.7405,540450225,810241173,638963560,1275815080
249,42.4429,63.9713,51.0390,102.7704,557367204,840081528,670252109,1349597533
250,42.3971,63.6262,50.4257,100.8647,493257752,740241008,586664030,1173482360
251,42.2957,63.6215,50.2250,100.9465,537583578,808636897,638365392,1283042880
252,42.3732,63.5764,50.9035,101.3020,525195720,787999464,630925372,1255591348
253,41.5329,61.9760,49.9631,99.8256,549060960,819317520,660114672,1319686383
254,42.2365,63.1748,51.3411,102.5668,515254464,770686875,625929349,1250451977
255,41.6730,62.3324,50.9209,101.2877,531709056,795304728,649704354,1292338437
256,42.9928,64.5997,50.1245,101.4982,556269738,835834758,648544995,1313251650
257,41.8523,62.7438,50.6356,101.1934,518167725,776823013,626912746,1252861570
258,42.9785,64.5019,50.6249,100.5604,525024360,787953120,618043569,1228442553
259,41.9722,62.5712,49.7884,98.2296,536647744,800021808,636583696,1255942968
260,42.5967,64.0054,50.8502,101.5181,527017338,791891109,629131825,1256007935
261,41.8158,63.1410,51.3358,102.5797,534907200,807699200,656277570,1311379875
262,43.0297,64.8896,51.0111,101.8660,528295247,796679354,625900212,1249884202
263,42.3123,63.6165,51.2074,102.9677,526872546,792152332,637633584,1282152480
264,42.0981,63.1741,50.4224,100.6512,514006272,771337956,615643488,1228141341
265,42.3961,63.5709,51.4917,101.7103,542162532,812946592,658477466,1300674283
266,42.8080,64.1678,51.2215,102.2936,540872868,810750612,647176434,1292464729
267,42.5753,63.8456,50.9305,102.6356,498124550,746983104,595879240,1200820874
268,42.1278,63.1927,51.4720,104.4327,502891568,754347971,614435127,1245820080
269,41.6820,62.6532,51.0202,102.9890,530787428,797839423,649702080,1311484947
270,42.0926,63.3398,50.9581,102.2641,515251800,775336275,623772948,1251804952
271,42.6505,63.6607,50.9714,101.5907,530042590,791149170,633452016,1262527359
272,43.1065,64.5735,49.7295,98.4473,534777776,801096296,616942144,1221332112
273,42.5858,64.0834,51.4108,102.4884,537411261,808700039,648777906,1293351948
274,42.8606,64.3647,50.5240,99.2302,521881285,783719437,615191784,1208251151
275,42.8344,63.9473,52.0165,103.8779,519892230,776144941,631338552,1260794400
276,41.7826,62.8799,50.7151,102.0668,501059232,754059071,608178864,1223991870
277,41.6539,62.5111,49.8739,98.8820,520824618,781614198,623603890,1236382245
278,42.7755,64.3893,51.3038,102.5344,523065253,787361755,627350493,1253806428
279,41.7253,62.5810,50.7952,101.9641,513666608,770415072,625323530,1255248332
280,41.8029,62.8367,51.1275,103.5442,558667830,839770426,683284023,1383798531
281,42.5889,63.9070,50.8121,101.0183,516929738,775680880,616739964,1226125395
282,42.1159,63.3531,50.7102,100.7269,525046266,789803704,632188872,1255730994
283,41.4752,62.5356,50.8560,103.1990,505851520,762713874,620264330,1258665088
284,42.2772,63.3385,49.3639,100.5844,531276984,795943512,620332246,1263994562
285,41.6640,62.2060,51.4229,103.0881,495849424,740323296,611992076,1226866944
286,42.3636,63.3567,50.4703,101.4327,530141717,792851411,631589436,1269337968
287,41.6708,62.5684,51.3928,102.0480,507633736,762207580,625667003,1242353289
288,43.0048,64.8300,50.9827,102.6393,538686632,812074210,638619717,1285680501
289,42.0828,63.0688,50.1726,101.9260,521557140,781648050,621818274,1261619080
290,42.6158,63.7835,49.9078,101.6338,517104874,773956898,605587570,1233237180
291,41.9102,62.9405,50.1744,100.2471,543304125,815932035,650042277,1299557197
292,42.1878,63.2606,50.5716,100.5063,520109584,779904880,623469440,1239086464
293,42.0766,63.1456,50.5690,100.5034,534673162,802400387,642587457,1277110922
294,42.9247,64.1632,50.3358,100.1128,548007876,819155034,642624220,1278113620
295,42.4684,63.6326,51.0917,103.1707,535601646,802519947,643952946,1301166867
296,42.3162,63.5892,49.4541,98.4382,540089288,811599630,631191288,1256383728
297,42.4875,63.7613,52.2067,104.1655,508341528,762871428,624626864,1245481976
298,42.1263,63.0975,49.5761,99.9802,494668176,740923104,582147796,1174018452
299,42.1609,63.4636,50.7540,100.3737,519858269,782527739,625814073,1236849117
300,41.0914,61.0969,49.2123,98.2021,512235953,761619829,613469112,1224163612
