ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
16,818.4847773975525,2117.551110823694,799.8281167068083,5750.155790721823,33931616387379.12,87786522067762.75,33158174203590.84,238382051623264.56
17,805.1464994490678,2108.8992284846036,711.8447309117423,2904.7876231428363,15372568176733.814,40264966922074.65,13591168395661.295,55460771184189.39
18,813.7994294331571,2108.374193931075,681.2497300012064,3884.4289412185626,11838154835074.168,30670038900636.55,9909984565514.082,56505902546550.73
19,804.065659686185,2034.8737800278693,701.9758665117324,3347.787526315017,17355203308114.455,43921348627820.055,15151665456594.367,72259687317380.11
20,819.5802945819595,2121.32861008063,865.6573317451265,4007.0366236109594,14573521994021.139,37720805831874.2,15392849543690.03,71251879469391.95
21,835.2572541625811,2142.3486291841546,741.3548660230854,4694.972379317334,18756972089385.773,48109697034153.9,16648251135833.475,105432745947934.0
22,829.8963938223848,2166.065913633668,726.3388273644464,4340.963945330414,30652603892996.402,80004637869223.27,26827657684786.703,160335494069480.34
23,832.1924586301443,2205.1061226295483,644.6087714637553,3070.674816334327,33803644301216.805,89571375278387.5,26183997941862.434,124730761712180.11
24,818.3258629194662,2129.8395921694187,845.2526058704805,4969.402812056234,27340259433702.504,71157920873159.12,28239881664092.402,166027701516698.9
25,825.9632984329593,2105.6713104871715,901.0348112547946,4861.415312517755,20818188204233.23,53072892852677.28,22710345986142.625,122530697316632.02
26,845.1136958099456,2163.2733311060083,825.1096401966139,4856.577589258876,22400959581797.59,57340685276723.02,21870723184626.426,128730606097428.44
27,826.0490205145517,2169.239268490395,676.5759804086492,2714.8396933468694,18250111689074.38,47925556410218.29,14947765691812.635,59979645748687.13
28,808.8064907655481,2092.810536997831,701.5543016272916,4177.079056723661,23517723271966.793,60852799318147.74,20399143817839.594,121457221798719.48
29,813.0364199154016,2084.287534881143,652.2805763559746,2174.429310012072,33198791896391.344,85107907134051.36,26634633556456.74,88788674637743.77
30,821.0876437283531,2171.1407506305713,902.5013678346667,4018.512632899688,24043133050821.453,63575461570021.23,26427094149009.12,117670305523655.89
31,806.2432003080314,2053.500039754239,978.2458211320089,6119.8478435183415,17302139560513.133,44068519600255.38,20993350040345.363,131333152871497.02
32,808.8115124595084,2124.75063468947,639.8031410711384,2604.4933275953576,19979084223415.816,52485123208903.805,15804276577364.129,64335621773134.96
33,814.1327895206032,2098.137802329785,575.1441871300799,2701.6096680960004,15360869896480.035,39587180643408.72,10851688009549.633,50973348766767.805
34,817.3351061176526,2124.6082811199285,931.9061363536817,4351.783179249015,27247731105044.508,70828665885267.2,31067217874832.02,145076624028632.2
35,834.0500732970684,2199.9381966726273,875.6630907785748,4405.990224456969,27194941642411.91,71730934137950.73,28551770948236.047,143661215156403.97
36,812.1864117305172,2072.8185479885547,872.6609128142995,4566.927715153466,23809178593388.637,60764507122932.516,25581983673421.9,133879114477555.8
37,847.7538105557586,2190.4338816496606,723.3534853171626,4886.216976125659,27663505736303.8,71477213662166.27,23604132522068.492,159444746416727.28
38,822.6192833996131,2157.757863025394,632.0751658174519,2473.7797790007544,24603382446353.426,64535494124626.336,18904476655569.17,73987263876532.47
39,808.7533836849233,2113.831194041829,761.5816442223586,4627.857977747449,40271177041986.7,105256400738963.06,37922300969753.18,230440195622902.53
40,822.3843391422795,2186.0928480862285,716.1251986734081,3740.0824823742423,27772476564677.074,73825837266070.6,24184033366047.66,126305120547446.7
41,820.223990247309,2153.734895678842,763.0340336395182,4536.30269830772,19907266122695.477,52272274690584.32,18519235902568.137,110098443964172.55
42,829.2492328834936,2147.7818286084857,759.991945526718,4930.96758512707,24292622967221.023,62918664388520.33,22263750219711.34,144451308073636.47
43,811.0276172788424,2131.576877866483,615.4352300835034,2636.312395798461,21126713392823.547,55526116267840.72,16031665803743.258,68674130465316.59
44,810.6268124110259,2107.470369574375,885.6343184936817,3774.2511323312465,33957334083904.04,88282393717911.5,37099414883419.625,158104203629697.28
45,804.3504219832829,2088.446135610644,641.5760886550738,3876.0233418520197,17980319144072.406,46684786887902.61,14341688042856.115,86643998426126.03
46,832.2043671614931,2182.968053770179,915.1164491921492,5465.135842365374,22713097494798.656,59579074791963.13,24975991414812.887,149158269420467.1
47,802.4606620073263,2087.794472894362,898.9841846626396,5724.393223960779,27068976111583.055,70426453766971.89,30324952451191.67,193097893478157.25
48,815.8485300207383,2091.5277343981484,716.6526043632762,5399.748459746846,16082136759533.596,41228529344893.805,14126770801625.598,106440705598283.38
49,832.0568668688867,2159.991966173102,757.5561063569244,4236.239767499023,24037391525825.523,62400269321642.45,21885130039015.402,122381243329960.9
50,820.3952143594532,2094.7113973546443,695.2398249792265,4594.974712870196,13868518838086.012,35410426543319.6,11752806989787.533,77676578617934.34
51,810.2526417730543,2136.6846078526232,1002.8711056810165,6020.033957027207,37335215238083.69,98455192389760.97,46210782484734.02,277394052100032.3
52,842.4232116324627,2120.325178090936,783.3747910590935,4046.0226450806595,33855152360052.81,85211246515893.8,31482125065068.84,162600829618630.53
53,822.7374220663739,2191.0216980568507,703.8085122059332,2641.5837402685083,27903365034438.46,74309101056452.64,23869858479395.695,89590036136466.17
54,818.5662735080059,2113.296245103543,509.7779468746314,3365.6979575249356,16673375115378.535,43045727835240.07,10383666184244.652,68555896311708.68
55,834.7748106217867,2162.438718434979,933.0158341537835,4861.460509248904,30763522764240.51,79691231568545.53,34383948207549.875,179156880563199.5
56,806.9702785851798,2155.673621782237,625.7809045249757,3444.036724915143,19313484053753.9,51592443023283.555,14977019403833.059,82427259258929.8
57,811.9698419815612,2105.083275528413,741.3962561026708,4010.8670518409194,32289394451361.984,83712301519254.7,29482912936322.77,159499111460599.97
58,810.2021317503621,2088.2443652954817,764.0344827336602,5138.077049167274,31570952019404.742,81372117003821.36,29771948320406.68,200214215236409.34
59,813.9565071670193,2096.0349191882437,799.2797766247494,4096.26632070145,16972570299816.465,43706389350718.44,16666532030318.332,85415089728633.3
60,799.48901965137,2028.6874642939665,753.1828600575839,5177.189926465523,28105536825193.855,71317239928306.39,26477672724866.395,182000876250621.16
61,808.9645209717665,2080.247135339018,736.2891884229753,4437.315503609563,19486816308388.44,50110224554356.56,17736169872339.402,106888682852658.19
62,827.2417913067732,2108.9005658920455,853.5436353050202,3663.7707103271628,16010747348277.953,40816451124646.516,16519803084430.418,70909990043425.86
63,817.3030144306974,2091.8448272380697,755.729526937345,3497.5885011284827,19952154462020.3,51066508218747.28,18449010938087.03,85383786413305.67
64,834.0261141057799,2157.736236041652,697.3341274585788,4067.728476522533,23806526888712.08,61590644289537.1,19904776810925.74,116109658576028.03
65,804.9837435096932,2074.679804644524,962.1897189325874,4801.578686350017,21226526355549.168,54706999871336.3,25371873149777.562,126612291683905.94
66,840.7614178047646,2169.5723787979605,791.0301618809938,4924.133997543214,25279644375529.83,65233747673850.41,23784346854166.492,148056694419170.44
67,806.2502395810192,2097.7562216847523,765.5260559141794,3660.26130536269,23796669321291.28,61915778344518.67,22594685266560.426,108033490890493.08
68,822.3918622543036,2158.6777203941638,737.3246302692746,3401.892318984964,28024779072737.867,73561606066307.19,25125929397626.914,115926828856821.66
69,835.9040884951339,2154.291174680371,780.6757961144784,3882.60480417873,37627021262499.26,96972321287772.61,35140999049783.945,174769875553211.03
70,824.7883572377713,2126.03320667644,975.8644230087139,4562.07630096574,27696252412928.6,71391832600037.25,32769360943651.945,153193744370668.56
71,816.9957577670039,2088.839439679696,542.5395036730541,3162.902867611791,30465081295389.043,77891057251982.89,20230839546260.316,117941974698346.42
72,815.7105593090057,2142.390783781829,631.6005518233734,3960.786678925932,33061852605603.69,86833997069990.61,25599624905789.527,160536042946185.72
73,822.2497014336121,2138.9726175907144,952.7510520804227,3920.9124372671986,25109501648135.27,65319009995465.04,29094694799846.664,119735108610074.4
74,800.3783223512903,2079.4631735765383,704.5177008015222,3639.6775855505593,23623358274995.7,61375854639273.19,20794009023405.12,107425957460145.3
75,800.7522900202134,2095.873382645227,741.6599625470652,4381.3038216862105,17520721471189.732,45858393705349.664,16227762058341.562,95864357676061.69
76,810.5051276720368,2144.8568507620516,710.9814865177918,4198.250953264912,26738418401468.84,70758441777728.9,23455151378022.4,138499543938956.27
77,820.37659554106,2176.7325242671136,860.4713931477777,5630.490355449933,27996705564426.023,74284590644890.08,29365006719482.98,192149777945466.2
78,819.3390552193321,2129.9639966026134,714.7848060716748,4421.131409464556,20139328086177.04,52354447729629.945,17569387946041.895,108671270336886.25
79,844.4588724158214,2167.94684564026,586.340153232865,4516.8747856739255,25720467943720.367,66031169981624.43,17858706454464.203,137574649193239.25
80,821.3879928799867,2094.782844046259,792.4285562948005,3756.3551971663182,22062156482776.81,56265038329501.57,21284317474739.617,100894214285019.25
81,820.5644685521366,2105.18113614425,826.3537886684879,5370.34072327105,18575371305130.266,47655635561986.11,18706425932629.84,121570061577048.8
82,819.8193998528227,2097.7569344705053,814.4491042892813,3600.723909177485,20958004592756.086,53627420228176.5,20820717430357.438,92049527297519.4
83,820.0433791681997,2145.9956071729634,924.9569437854993,4832.1535858241505,22736724579575.027,59500402428420.32,25645583895998.727,133977479726172.62
84,810.7782746958206,2134.318201893641,766.4927650240799,3775.975910850227,17370257183760.055,45726010718259.28,16421476590446.02,80897175884193.89
85,826.6713482529409,2135.455315937037,821.8225149875641,5194.8320327045685,24165912052000.48,62425322306103.95,24024167114918.113,151859447279213.1
86,811.7930573765443,2099.1735703634545,787.1659384387265,4617.697731528828,21966254774198.816,56801399128595.85,21299871187856.22,124949978223271.44
87,805.363182101461,2091.4794764368307,673.3195283519684,4134.008519069512,23659927349249.438,61443400399582.16,19780754171142.992,121448736912883.36
88,803.7509130033995,2080.013687290109,795.9260197325406,3445.1612789835726,20845934275221.457,53946848352292.016,20642989297870.92,89353062531358.75
89,798.4215572201539,2072.4194096329184,838.6480018654514,5433.635645255923,17213678327066.12,44680608575242.56,18080945840203.605,117147207885477.22
90,796.7375521107022,2059.4633465195916,723.6219495677987,4390.918483652452,18906226715647.516,48870146560451.7,17171226081542.55,104194536986410.19
91,813.2325836788618,2126.3909411347336,891.6085467383473,6131.833818627275,21200429891848.996,55433590555677.45,23243638862316.074,159852809133888.7
92,811.1771706064861,2097.6800501895214,853.3919671689383,5874.510608214461,25551391697980.164,66075139391999.28,26881121924006.25,185042093174542.78
93,806.9645223230131,2097.6441999934327,758.5305336278554,5142.1068400616405,23010634102521.24,59814430285454.26,21629536469156.125,146627436200184.7
94,813.8196897722894,2115.0314208950895,960.2934472027647,5249.8904644593995,23206109548495.887,60310227767450.11,27382816137964.746,149700891692528.66
95,807.5220394709378,2075.612151390867,520.114612738701,2739.5159095911376,15053448872998.227,38692592739149.336,9695733798288.594,51068776660032.69
96,803.8410788874753,2044.9569618759472,935.1126090580782,5550.264632265194,22653591956385.293,57630322459785.48,26353044196485.9,156415781093582.56
97,822.5849908285643,2131.8119751462395,555.1388005292584,2710.1257473064543,28203517148396.31,73092259485104.31,19033737370647.164,92920584305188.05
98,799.3200496908432,2134.710668479231,754.5610085894812,4222.985438516511,17970555935597.54,47993213092878.45,16964269590038.164,94942440224572.06
99,805.9272453651803,2072.2350911240437,732.6087612567658,3235.6138985343696,25713192902180.492,66114876923656.125,23373959012251.79,103232599230830.06
100,820.7878317684107,2166.213337252829,901.7278976118977,5293.9460456531115,23921001709679.453,63132018943692.22,26279915156595.562,154286512917932.7
101,820.3221779154961,2115.084041490882,919.3592282703656,4670.961391849458,19767282048476.383,50967124783365.914,22153775258483.84,112556034392311.0
102,797.8502143890554,2147.853196789379,782.6077407045927,4789.582816309826,28045831388540.91,75500798919531.92,27510031762008.184,168362218452918.84
103,844.1528227454462,2132.9647577710366,814.3147894618229,4630.098830783304,29463956108517.016,74448107393144.97,28422501908110.637,161607027841963.28
104,790.8578495185817,2072.329764748609,635.0348910047518,3768.213066733493,42128652200309.61,110392101382806.47,33828031263122.875,200731064124498.5
105,821.8337142821968,2098.847976870494,744.8038641761553,4331.227774631034,19837399591629.188,50661934738985.234,17978055188398.56,104547056897955.17
106,827.4517958161945,2171.5643035441367,815.9923806229582,3715.8015875841515,19172826315308.46,50317160993417.055,18907301026360.113,86098572534518.7
107,812.8258960690407,2125.4096783632012,871.74405143609,3450.731797704917,28661015589234.01,74943970436569.81,30738525887110.246,121676091185812.23
108,826.3242258922318,2154.1724416804554,812.0554674056528,4140.4777609623325,18032117271045.617,47008533543227.71,17720743214373.855,90353856518260.23
109,819.4037556461327,2158.4254338126925,667.6983658571014,4167.479828093468,18134001389284.285,47767525527829.37,14776650717847.695,92229361254109.44
110,833.9854096695893,2183.7038882968473,931.9730217484761,5165.922243783467,23875021404201.164,62514255608116.586,26680173998725.37,147888083787500.53
111,806.1000398419385,2128.4600226056095,680.722434943609,4006.4980559928854,19204464876441.254,50708266622904.29,16217478534107.832,95450499182375.16
112,815.6845965821,2099.493574059778,678.8764202041815,3612.666947319555,20130148854221.71,51813063948243.18,16753881892087.252,89156426043837.45
113,829.9839387930498,2179.8364596506062,985.2878584097493,3804.570454874209,28907110034054.656,75920472011779.47,34316115296985.78,132507548195802.62
114,802.1906723013801,2096.597288816716,681.5706959044558,4283.435293244379,17763566546213.49,46426674787505.43,15092579396260.086,94851623816138.84
115,817.0088095862606,2200.8822645620853,790.1964881246587,3304.6948786656144,28258246881269.11,76122893240401.03,27330877200022.24,114300950801117.33
116,815.4722077084293,2095.3912512471074,646.0183060139277,3395.0860001394435,30899023446446.035,79396382598623.06,24478252717467.035,128643062178420.55
117,825.3422994487581,2131.5209914900265,858.806223200744,5899.935328926767,18286058753974.535,47225397403900.53,19027476316452.598,130717357078949.94
118,834.1357435306554,2185.1938069490966,753.2680186622049,3728.308822711374,31335303829189.656,82089410983138.22,28297411317831.18,140058366560592.97
119,817.0290638979808,2102.493598294949,641.9386890183542,3307.1960710642247,22400541044191.523,57644209031022.62,17600076406835.99,90673618117841.61
120,812.5142527647498,2109.341079242812,781.6714629976692,5272.044998043243,30644447946630.504,79555026492884.31,29481194179290.344,198838245563190.9
121,812.5223492289334,2141.6979009302127,909.0242176649011,4288.457968406433,34746845516583.234,91587937460961.02,38873668019112.875,183392354282914.72
122,828.1918993320561,2182.6848815353064,594.9020189582164,2938.8404936751376,28894795288763.95,76151714213466.4,20755542367093.39,102533234772713.36
123,805.9706538075568,2088.4706514131526,767.9099680885571,3725.3793910754102,24909038877140.98,64545522103140.38,23732749026156.434,110575879044765.61
124,832.6242576550942,2154.180657133044,757.9127943565246,4674.373970481007,29390715745845.562,76040195534661.92,26753483692399.88,165000233170117.78
125,827.5906122698932,2151.8191926433146,594.022516219312,3276.622782275995,27054008632173.16,70343155359117.305,19418647388259.07,107113081905236.64
126,814.5368587049217,2098.782098137063,831.8811534481773,4901.001449819954,48808795022077.66,125763523319069.42,49848102350995.89,293678515110420.25
127,827.8308407368738,2114.63124978466,786.1080292099949,5171.1980988453315,28685847353239.92,73275826720491.2,27240075894009.56,179191438633525.88
128,817.5997181118627,2192.0293764997605,865.2675916199693,4609.624408324874,37061645163028.875,99364289320430.5,39222421120380.51,208953428397341.12
129,846.9680230017009,2184.021982433464,805.5408270342825,4298.635289391113,27202629126923.285,70145670650739.52,25872084623393.91,138062097214473.19
130,809.3565248937243,2054.4645069606054,855.0796663935722,3784.081655497316,43459592910890.57,110317503320437.8,45914764463935.58,203191848377421.28
131,810.9733873353914,2110.1784096946003,767.3954115575958,3259.3665356079764,20777790388605.156,54064467914607.195,19661287602680.465,83507591906328.45
132,801.4373456596206,2114.8866717820943,979.3168781760612,5597.847087764811,22248348097873.348,58710434591283.29,27186383217331.777,155399360014541.72
133,829.8277590990874,2143.834923830706,1040.8278225099086,5103.884033403129,26440179517354.9,68307404301824.914,33163116287766.336,162621229043298.84
134,818.2013338821819,2142.623176684592,638.3933356808656,3307.621280485911,35571100106052.305,93150011312949.27,27753991970160.543,143798014998121.78
135,832.9238894557475,2202.2108322413496,548.2929537377411,2705.6854105309826,14382106141306.736,38025599140308.08,9467380581843.344,46719100330606.04
136,819.1242431063009,2151.5470939507986,1050.9360923831546,5010.158644397946,24374065758931.867,64021973214373.45,31271917098976.242,149083533162366.38
137,824.6999493189927,2169.1804480228366,765.894490732864,3284.2996571073313,23988296897576.21,63095607868725.77,22277804735030.26,95531417626927.22
138,816.0243152608845,2138.2732121848708,764.8761624355554,4136.265440942874,31483525422264.01,82498006219393.19,29510147742625.547,159583747356258.78
139,820.426227471886,2193.0474338217377,790.8193823752712,3372.4682829084727,23013136440174.543,61515463699682.555,22182657912115.957,94598478371284.62
140,826.5018096429559,2183.305634025015,736.8290549912689,3967.814927874573,13560031482387.84,35820481924707.99,12088812227931.994,65098097439750.97
141,814.6406868602479,2112.7705585931876,981.6337519310874,4919.432589843748,32127142599452.832,83321741855858.64,38712880460555.93,194008616156215.6
142,835.1509944520616,2178.187472582357,851.566085914026,4756.300236922725,27696382737325.188,72235936154118.83,28240761728452.473,157734724200228.22
143,825.0376776032174,2157.12552206991,753.3741755266092,4059.8340268297693,19847114622799.773,51891833130168.98,18123176700209.867,97663407947757.2
144,812.5461083658846,2072.867015038188,789.8697313398098,3783.77999659122,23193948525082.137,59169529397939.31,22546656370134.914,108007161153806.25
145,806.3240566999611,2124.836103282205,600.9022571658337,3925.4107408279697,12222690951033.912,32209401165965.258,9108797536285.938,59503473748970.266
146,815.7580030925445,2082.926073153698,782.2608670980433,4124.669969264676,31068848636788.918,79330039844048.95,29793081259657.8,157091620880187.75
147,812.0795285426138,2107.1120961786955,726.5427693847506,5201.875227554595,15438358161525.418,40058085549415.83,13812227865857.047,98892300633016.38
148,825.1359946125026,2157.7863333680402,875.9472674124851,4399.30120238619,21744254008274.52,56862692252774.81,23083249312636.93,115931826302785.53
149,827.115516799989,2139.785348378553,867.2290310677027,5725.275660536535,13417970323345.098,34712897678372.34,14068716117707.242,92878899435066.5
150,818.3137087003201,2095.703361715679,861.5749743953121,4187.669252673444,42116004978495.055,107859189302411.62,44342524786259.29,215526022867196.3
151,836.0733671376701,2175.983818214791,718.8637528813014,3917.576231867313,25051776304299.96,65200330495298.89,21539753134471.69,117384726356941.73
152,802.3135473713586,2122.9460197383933,704.3082890573604,3203.131287086034,26313645898983.395,69626706428024.23,23099346860954.953,105053769480130.94
153,815.4113700779154,2113.210866276048,950.5218159020867,4358.420022863219,22299247908474.324,57790478179705.305,25994145278092.55,119190744874943.86
154,819.5383920466134,2141.318147442312,849.1375803674327,5019.927188412999,41062067937443.99,107288385875834.42,42545102647614.78,251517919419097.47
155,812.7324865569451,2104.5322342058503,906.8995778681193,4980.629405861683,26982519648792.746,69869955120833.36,30108844034246.473,165355677335289.6
156,812.0743053240797,2114.6857226742177,795.1726773089715,4262.326179145099,16610288291207.988,43254095430223.58,16264579884869.893,87182251873502.05
157,821.3521539779947,2129.7122670420117,719.0950816738598,3891.292494186751,27044667108307.246,70125048092553.83,23677647899139.23,128128610385497.08
158,806.4736268860602,2092.4843715536235,823.1728775544237,4047.2964788056925,37118855451376.305,96308945925315.88,37887457239507.516,186281371091726.56
159,810.4422146235837,2121.440139583367,708.2378442047557,5103.752704131564,22460265423513.37,58792727914930.016,19627815132018.945,141443323561335.72
160,827.406458820988,2108.2853749724163,831.3484328888381,4453.220269397789,16455268171319.482,41929091629616.8,16533665239313.48,88564614135735.6
161,805.3379638392578,2079.7231689426862,617.0291557810406,3987.389772225568,33755235726885.367,87170292431833.45,25862390125578.727,167128941810708.5
162,813.5214719307181,2067.8371295031225,828.4378673223074,4749.683197080425,44961906841465.93,114285736256463.12,45786309888155.555,262506671061526.8
163,814.6066619897817,2119.6105134694158,779.6070609234107,4075.7254715395316,14260883297115.637,37106887996830.375,13648163993993.387,71351546719164.88
164,806.9833002001952,2161.5247463520723,706.6681081792317,4234.400952129153,22649306513325.258,60666728176556.48,19833796537515.062,118845390036320.72
165,837.3817176778729,2133.791606618823,1099.689744643049,5890.564248394005,25681756931906.6,65441502038628.9,33726512206106.52,180658397509018.56
166,826.2499093123098,2207.4823112159324,798.1713682555925,4170.761946978374,23066746925391.98,61627160549376.26,22282867141213.13,116436818004709.66
167,811.9344660988393,2124.523321291026,564.580293202551,2787.9526120525607,18254157073517.81,47764178061726.92,12693065491171.715,62679596714812.33
168,813.0255181900338,2138.6408894691835,762.7976823707805,3023.0692569255502,13759585709254.664,36194205423561.8,12909533408948.084,51162207845925.65
169,827.3282935211137,2102.862192096587,776.8158788974138,3661.923452072969,20668066515444.758,52533070607426.375,19406180570682.6,91481069938749.44
170,824.1716929457584,2092.3332724519228,1026.7359746210607,5319.836252351811,12122208426518.586,30774776959090.703,15101595444118.62,78246031012621.02
171,829.5938178085805,2145.63703128776,852.8691069245205,4553.547302521028,24551836524299.55,63500147303189.82,25240668915722.004,134762273509320.67
172,825.5948670528094,2141.3547736520177,748.4524896651826,3744.5631697146787,24519063639490.16,63595373548442.17,22228038178999.016,111208519243921.53
173,795.8837037338973,2071.405772717202,780.5291574454178,5193.820733693959,16953439116426.498,44123848105472.64,16626365745730.717,110635665961260.33
174,823.179972635992,2122.670829483713,766.9598126138483,4105.638930739471,27563858815704.836,71076800943961.58,25681348787570.38,137475710776562.34
175,832.0923496817877,2163.2219087588555,672.6857337649076,3904.678164225271,28496220168842.02,74082699846512.3,23037107336865.367,133721417699351.52
176,810.553710437389,2196.7128640242568,687.0719121507136,3418.944095732966,21652024280034.47,58679985861086.59,18353500246133.402,91329000928198.05
177,807.8966723177604,2109.0054658523118,914.202924302929,6196.391042026583,15441826361642.752,40310719570135.49,17473723187758.602,118435435889726.02
178,804.7443998404025,2102.2238288703056,782.4740661431605,4730.565702140119,19260211368521.652,50313211618514.945,18727208176027.914,113218178758332.55
179,803.6495206659885,2132.361811719624,769.6779779164134,2655.250872231831,23421523582306.66,62145451686219.1,22431458548761.766,77384505710127.19
180,812.9283429157118,2084.2499150633394,730.7969448277979,2761.5138074212705,26528859586167.344,68016786253114.51,23848608188270.402,90118412872138.19
181,806.1781034656877,2113.806660510201,628.3321183491258,2949.604063069412,18728030924105.81,49105075336867.88,14596555391996.18,68521181448068.445
182,801.6242021064868,2079.1021506742145,835.4716363022941,3800.7154526121694,16394247476353.916,42520316997920.29,17086471103319.656,77729526570667.62
183,822.1616740582666,2158.656371431937,845.513163930298,3925.8419341642343,30309746523452.176,79580853150666.48,31170620681539.082,144729774775689.97
184,808.1741507081468,2111.875741668536,816.2894551291284,5305.553677397527,35314355404887.83,92281509433201.86,35668965539708.75,231833953138879.0
185,816.5192912040652,2128.516996602135,890.9071279262826,4066.4349769953756,22007727966150.195,57370136305621.69,24012710937414.508,109603037833660.06
186,827.9693528685643,2150.9455360140696,759.9086595776946,4230.739314906494,26351416287232.535,68457197158683.945,24185278548569.07,134649878650230.42
187,820.5423825344387,2085.389010803226,794.4144972660876,3924.98843595784,22711227600379.133,57720046481198.99,21988051855071.168,108637052266039.78
188,819.5603050983979,2157.274082032638,673.817772620133,2746.735040605686,18828139902611.336,49560060403256.53,15479928948284.807,63102021044954.805
189,811.88151545842,2116.5617812355686,727.41926538624,3194.11235029924,22862197721173.38,59601374104895.125,20483780890196.44,89944686146660.92
190,800.3502390475556,2081.055760159535,746.1446183565193,4371.253146229965,19901113146108.67,51746503125408.91,18553262995140.87,108693418467558.0
191,814.5199919543221,2065.8862729331086,663.3075155915229,4048.49241341202,15023739265273.162,38105064360402.5,12234640359204.352,74674035060332.34
192,796.8948542200926,2079.564166870556,690.6839230164733,4051.7720834523416,19486581933582.8,50851875011196.68,16889391096948.496,99078552537109.34
193,827.661973925723,2141.277908528909,776.2445937795392,3784.1858541683855,32715658509081.82,84640008886960.81,30683242494708.836,149580548629846.06
194,809.4618578193221,2125.4967090249397,908.7678758318041,3944.761768703827,28486791525842.52,74801031146760.61,31981594653446.55,138825078709591.72
195,816.8307280929416,2155.350793183793,951.3089112133785,5030.174522141543,12511018559670.916,33012511464989.39,14570758707814.773,77044857202942.98
196,816.689513017678,2127.757773811339,772.7030098617331,3918.9473195758933,16062043031737.227,41847160247950.14,15196949143246.045,77074946454928.61
197,837.6327538339423,2157.152453603002,850.1049145221411,5818.765451247248,31004065122490.477,79844651303960.84,31465708581900.547,215375272942982.47
198,809.0027631873962,2096.310440280774,729.1779976843707,4432.826380262096,19771274269827.16,51231875285811.17,17820431325772.375,108334149328962.97
199,840.5397771636896,2146.2777251354864,967.6771295651293,6079.264476564839,21729479849038.156,55485177318013.66,25016211318653.24,157160028031325.03
200,829.6930445115261,2140.997667269202,646.503557930767,3248.9427502755993,21347007734455.797,55085304215796.1,16633761778280.824,83591403444595.02
201,821.4017940824511,2128.7409866755297,768.6858259554426,3677.615234731541,20855810742659.418,54049820024851.875,19517325409058.363,93376527629282.27
202,822.367192138662,2099.941765277308,884.8161156767701,4592.156115089293,17214038749685.375,43956616053174.44,18521238501739.53,96124400469058.28
203,846.688346070126,2184.817729228695,729.6216749604821,3648.4059764645103,27143899134548.43,70042858561614.13,23390870139444.785,116963891479893.03
204,837.7728607730469,2157.5969840401453,982.8356982608603,4334.901847148361,36036598540666.02,92808516445210.69,42276441680123.33,186464762578643.44
205,820.6719788993968,2145.6315419694597,790.7925331729642,2837.113567679425,26016196513052.16,68018859271084.61,25068985505845.055,89939593411709.08
206,831.9628689944257,2091.4112682621335,740.8125912874674,3949.3243397781484,20321474241732.91,51084683945364.48,18095043123734.105,96465955193474.17
