ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
36,50.3944,75.4306,46.3958,92.8750,8628336,12914928,7943709,15901686
37,50.3405,75.2521,48.0588,102.9216,9093606,13593693,8681442,18591958
38,51.0808,76.6128,49.3529,90.8039,8833965,13249494,8535147,15703721
39,50.9514,76.6290,53.9048,109.5079,11369610,17099460,12028632,24436258
40,50.2663,76.1715,48.6154,92.2308,9237332,13997880,8933952,16949064
41,51.2114,76.4486,56.6444,116.7556,7978230,11909925,8824638,18189348
42,49.9316,75.0696,53.3673,109.0000,8546139,12848682,9134195,18656113
43,50.4490,75.5288,50.8085,95.0426,8142374,12190202,8200392,15339678
44,50.9216,76.5255,52.1186,96.9322,10422173,15662553,10667175,19839211
45,50.8140,76.2604,54.7045,112.1591,7597304,11401852,8178986,16769130
46,50.7741,76.5266,58.6809,120.7021,8388137,12642577,9694370,19940595
47,50.7678,75.9493,44.5385,95.0577,9324224,13949156,8180112,17458676
48,50.2040,75.2652,54.5500,117.8000,7048640,10567240,7658820,16539120
49,50.8077,76.4199,43.7708,89.3125,8635680,12988944,7439641,15180267
50,49.7038,74.4613,55.1892,114.0811,6462383,9681309,7175588,14832594
51,49.7718,75.0605,53.9508,111.1639,10683967,16112418,11581029,23862339
52,50.0722,74.8604,53.4561,107.8772,10037928,15007188,10716299,21626033
53,51.0731,77.1540,44.8039,87.1961,9405675,14208753,8251135,16058117
54,50.5003,75.2805,57.9750,125.7750,7207400,10744040,8274192,17950608
55,50.0014,75.1550,52.3704,102.8333,9598770,14427504,10053540,19740915
56,50.9005,77.0947,57.3636,105.4091,7874504,11926860,8874384,16307208
57,49.4937,74.5091,49.4821,103.2857,9869832,14858312,9867531,20596824
58,49.1010,73.2721,44.9286,93.6429,9692536,14463904,8868900,18485100
59,50.0031,74.6604,43.4878,86.6098,7220551,10781114,6279726,12506622
60,50.8029,75.8475,53.9455,110.0364,9525285,14221020,10114503,20631268
61,50.4106,75.3616,46.2667,91.1556,7823970,11696490,7180818,14147798
62,50.7844,75.8516,50.7500,97.8250,7065120,10552480,7060340,13609414
63,50.4435,75.1997,45.3409,91.5455,7881500,11749496,7084245,14303428
64,50.1995,75.4040,43.1000,91.6600,8481200,12739500,7281745,15485957
65,50.5418,75.4816,49.8298,95.9362,8207234,12257083,8091610,15578595
66,50.4813,75.5461,56.8800,114.1200,8753450,13099700,9862992,19788408
67,50.3443,75.6641,48.2800,95.4000,8649150,12999100,8294504,16389720
68,50.8141,76.1296,42.2885,83.6731,9380280,14053520,7806450,15446050
69,50.1821,75.2436,47.9828,97.2931,10646828,15963978,10180214,20642094
70,51.0497,75.9177,48.2885,96.2115,9354748,13911768,8848764,17630572
71,50.3680,75.2654,51.9815,110.2407,9726264,14534046,10037832,21287928
72,50.4680,75.6891,45.7368,98.5965,10160421,15238038,9207924,19849840
73,50.2063,75.4117,46.1200,88.9000,8773550,13178200,8059470,15535275
74,50.8492,76.2069,52.0800,100.9400,8735900,13092350,8947344,17341492
75,51.0584,76.3945,54.8605,116.0698,7552563,11300271,8114960,17169040
76,49.9574,75.1538,52.7547,104.8679,9073812,13650256,9581892,19047266
77,50.6530,75.9424,47.4259,99.3889,9357336,14029146,8761181,18360507
78,49.7359,74.5985,45.5556,96.9111,7797600,11695545,7142200,15193724
79,51.1271,76.5836,51.7647,107.1176,8922807,13365519,9034080,18694386
80,49.4219,74.0330,46.0426,87.4468,8099698,12133191,7545868,14331570
81,50.4230,75.5161,52.0233,110.7907,7586490,11361933,7827263,16669236
82,50.4794,75.3876,53.1875,94.4167,8071056,12053568,8504043,15096092
83,51.4324,76.9622,53.5833,106.5208,8564112,12815136,8922268,17736997
84,51.0795,76.8700,58.1905,114.9524,7476504,11251464,8517340,16825580
85,50.1421,75.0912,51.8750,99.8958,8573088,12838800,8869380,17079790
86,50.4480,75.5372,52.5435,115.0652,8298492,12425566,8643192,18927768
87,50.5642,75.6558,47.3800,99.3400,8666700,12967400,8120932,17026876
88,50.6592,75.7632,49.7609,91.6522,8158468,12201362,8013789,14760216
89,50.9811,76.3916,57.9762,123.1429,7485660,11216730,8512760,18081312
90,51.2354,76.4841,53.7045,112.2045,7892500,11781924,8272863,17284437
91,50.7684,76.3553,47.6957,104.1739,8197062,12328322,7700940,16819920
92,49.3310,73.9874,48.4902,103.4118,8755272,13131276,8606040,18353520
93,51.0992,76.5503,48.8750,100.4167,8628816,12926592,8253228,16956760
94,50.4719,75.8667,48.4375,102.6250,8522880,12811152,8179350,17329668
95,50.4634,75.3966,54.3158,103.3684,6889970,10294200,7415952,14113304
96,50.8301,76.0073,56.5102,111.8163,8533056,12759649,9486594,18771054
97,50.2680,75.0306,47.1111,92.3333,9307926,13893120,8723376,17096994
98,50.8844,76.8661,39.0465,76.1395,7629662,11525376,5854673,11416438
99,50.1735,74.7502,51.1731,96.5192,8961992,13351884,9140535,17240265
100,51.1355,76.8439,49.3061,101.4082,8729644,13118476,8417344,17311996
101,50.5000,75.7140,52.3182,107.9773,7839216,11753236,8121456,16761528
102,51.2056,77.1169,49.6296,97.8704,9600444,14458500,9304960,18349520
103,50.8153,75.7410,49.3774,97.0377,9493572,14150311,9224925,18129075
104,51.4009,77.0386,58.4242,117.9848,11863434,17780664,13484432,27231139
105,50.5270,75.7049,50.2045,105.0682,7850084,11761816,7799979,16323813
106,50.7158,76.0331,58.6744,111.1163,7719962,11573751,8931420,16914120
107,50.2255,75.4544,48.6415,94.2453,9431297,14168755,9133854,17697285
108,51.6037,77.6747,55.7317,115.8049,7623048,11474342,8232855,17107044
109,50.1028,75.4080,47.1429,93.0238,7453488,11217990,7013160,13838594
110,51.2059,76.8897,40.6939,83.8367,8663886,13009500,6885282,14184924
111,50.0373,75.2729,49.3556,99.4889,7723260,11618370,7618030,15356110
112,49.5236,73.8253,46.7111,98.4222,7779915,11597580,7338082,15461639
113,50.9523,76.6097,49.7037,93.0741,9508914,14297202,9275904,17369856
114,50.6546,76.0219,56.4545,107.6591,7537816,11312664,8400888,16020534
115,50.9199,76.5161,50.3585,93.3396,9469934,14230235,9365521,17359023
116,50.7186,75.6861,49.8036,94.6964,9872688,14732760,9694564,18433228
117,50.3589,75.5926,49.0952,99.2381,7495824,11251800,7307728,14771392
118,50.7673,76.2858,54.4364,108.7636,9839720,14785705,10550856,21080568
119,50.8975,76.4877,47.2553,87.1915,8427664,12664902,7824583,14437254
120,50.0289,74.9142,55.4727,114.0182,9715860,14548710,10773081,22142901
121,51.7501,77.7421,50.1186,98.3729,10701656,16076674,10364285,20343020
122,50.5687,75.8988,51.9074,99.9074,9445518,14176836,9695577,18661305
123,50.7625,76.0290,48.3673,90.7755,8745569,13098582,8332920,15639168
124,51.3712,76.7178,47.9818,103.4000,9651620,14413740,9014824,19426792
125,51.5841,77.0613,45.5000,91.8269,9326616,13932984,8226582,16602675
126,50.2059,74.9440,52.3286,105.7000,12289900,18345530,12809511,25874303
127,50.7915,75.9441,43.1176,91.2549,9454839,14136996,8026350,16987100
128,50.2979,75.7321,49.7258,102.2419,10708826,16123968,10587022,21768126
129,50.1855,75.0398,51.4118,105.7647,8993952,13448190,9213708,18954516
130,50.7966,75.8328,46.0308,82.8923,11770850,17572360,10666480,19208220
131,50.5991,75.6787,48.8222,90.6222,8099145,12113505,7814729,14505446
132,50.4330,75.8124,55.5532,107.8723,8402895,12631485,9255995,17973150
133,50.8943,75.9849,52.6275,102.5490,9084630,13563297,9394000,18305000
134,50.0888,75.2972,56.4912,110.3860,10443825,15699909,11778760,23016136
135,50.3644,75.8499,45.0263,90.5789,6618080,9966982,5916638,11902436
136,50.8249,76.0693,46.9000,91.5200,8767300,13121950,8090250,15787200
137,50.7684,76.3207,51.3000,96.1400,8658550,13016500,8749215,16396677
138,50.5682,76.2931,53.4035,110.7018,9932706,14985642,10489624,21744260
139,50.0565,75.3599,42.9592,77.7959,8383557,12621420,7194890,13029416
140,50.9879,76.7546,52.1944,102.2222,6530940,9831348,6685482,13093440
141,51.0063,76.2999,48.9474,99.8246,10129242,15152253,9720360,19823960
142,50.3295,75.7314,44.2830,89.0943,9165396,13791289,8064292,16224792
143,50.2062,75.6270,55.7500,110.6818,7786988,11729740,8646825,17166750
144,49.5580,74.0334,48.6327,96.4490,8372924,12508083,8216584,16295248
145,50.3181,75.7833,57.6389,123.1944,6195168,9330444,7096500,15167700
146,49.9784,74.8827,54.7593,107.5926,9753588,14613804,10686598,20997340
147,51.3403,76.8436,53.2500,110.7500,7078800,10595200,7342110,15270210
148,50.9663,76.7504,47.2826,87.1739,8273560,12459192,7675575,14151290
149,50.8960,76.0670,55.0000,125.1389,6482520,9688500,7005240,15938690
150,50.8356,75.6023,47.9841,92.3333,11532717,17151372,10885823,20947017
151,50.5685,75.8437,52.0200,110.9200,8753400,13128550,9004662,19200252
152,49.9288,75.2653,47.6600,89.9200,9042100,13630550,8631226,16284512
153,50.2467,75.2974,51.3043,104.6739,8309302,12451924,8484200,17309925
154,50.6417,76.2178,51.4286,101.0000,11335590,17060526,11511720,22607739
155,50.8236,76.1224,52.4038,105.1154,9260472,13870116,9548400,19152864
156,50.6762,76.1061,48.7442,103.5116,7247607,10884547,6971296,14804026
157,50.0905,75.0593,52.3529,105.9412,9089322,13620111,9499860,19223874
158,50.4856,75.5860,51.7541,96.9672,10831038,16215996,11103169,20803055
159,50.9627,76.4218,59.9787,123.2553,8483970,12722242,9984898,20518806
160,49.9649,74.6897,50.2051,108.1282,7046247,10533042,7080128,15248672
161,50.8058,76.0775,51.4407,105.9492,10401464,15575351,10531450,21690970
162,50.0328,74.7743,52.3333,103.6061,11762322,17578836,12303148,24356956
163,49.6065,74.5050,50.5135,105.6216,6563541,9857910,6683544,13975008
164,49.7090,75.6344,42.7755,93.6939,8327795,12671106,7166224,15696629
165,50.8388,75.9049,54.1020,107.4286,8903202,13292916,9474674,18813536
166,51.2402,77.4467,43.2979,86.8298,8561473,12940181,7234425,14507955
167,50.7402,76.6696,57.9302,102.8605,7608033,11495921,8686117,15423001
168,51.2619,77.1465,52.7297,98.6216,6668769,10036139,6859716,12829884
169,50.4706,75.1665,49.4348,97.5435,7977182,11880512,7813464,15417332
170,51.2313,76.7639,51.9118,99.8235,6213228,9309778,6295755,12106398
171,50.3002,75.2547,49.7292,99.2500,8653248,12946224,8555008,17074176
172,50.8291,76.5795,56.7959,105.2245,8759534,13197170,9787811,18133652
173,50.4245,75.7914,56.0000,112.9762,7359450,11061750,8173200,16488875
174,50.4223,75.4018,49.9231,103.6346,9226672,13797628,9135324,18963891
175,50.7867,76.3753,56.3889,114.4815,9398484,14133852,10435215,21185714
176,51.0737,77.3395,50.3750,98.6875,8347488,12640368,8233290,16129485
177,50.3654,75.3938,50.2683,108.4634,6963112,10423348,6949692,14995284
178,49.4588,74.1487,49.5909,107.6818,7651468,11471108,7671912,16658808
179,51.1317,76.9834,45.4286,80.2245,8729007,13142290,7755384,13695604
180,50.7029,75.6937,44.2308,80.9615,9159384,13673920,7990200,14625540
181,50.4018,76.1016,40.3864,79.7727,7682048,11599104,6155528,12158640
182,50.1479,75.0356,48.4390,97.5122,7171556,10730684,6927168,13945024
183,50.3280,75.3661,52.9818,98.8182,9663225,14470665,10172774,18973585
184,50.1341,75.2944,44.9492,98.1186,10479875,15739312,9396036,20510427
185,51.2763,76.8994,52.4783,105.2609,8418230,12624884,8615566,17281098
186,50.3310,75.3156,51.3400,105.6200,8979050,13436300,9159056,18842608
187,50.3428,74.7851,48.9167,97.3125,8375424,12441840,8138168,16189686
188,50.6895,76.4291,53.4565,100.9783,7683012,11584364,8102405,15305275
189,50.2775,75.6044,55.7917,111.1042,8436960,12687024,9362288,18644168
190,49.9627,75.0053,54.3478,110.7609,7878512,11827428,8570000,17465660
191,49.7272,73.8534,57.5000,123.1053,6753550,10030176,7809190,16719172
192,49.9617,74.7298,57.6222,116.1778,7812765,11685870,9010675,18167300
193,50.6723,75.8446,46.5965,91.3860,10074465,15079122,9264128,18168992
194,51.1885,76.7663,51.5741,94.0000,9602766,14401044,9675090,17634024
195,50.0888,75.3821,50.3143,100.2571,6198990,9329285,6226896,12407824
196,50.4335,75.6107,45.5500,90.6750,7072800,10603640,6387932,12716262
197,50.6458,75.6535,48.8364,109.6545,9743745,14554980,9395628,21096438
198,50.4712,75.5498,45.7333,93.0444,7890165,11810700,7149492,14545638
199,50.8928,76.0104,52.5333,109.1333,8182800,12221325,8446572,17547003
200,50.1537,75.1853,52.9783,105.6522,8044756,12059866,8497819,16946820
201,51.1140,76.3854,46.7174,89.8043,8144714,12171554,7444136,14309784
202,50.5543,75.7227,50.7000,94.9750,7314200,10955560,7335276,13740983
203,50.5839,75.7917,46.6800,96.8800,9057050,13570500,8358054,17346364
204,50.5485,75.6712,49.7049,96.0656,10483765,15694202,10308800,19924000
205,50.6700,75.9664,60.0192,111.6923,9021688,13525668,10686304,19886592
206,50.2953,75.0867,48.6818,97.2955,7860556,11735152,7608384,15206112
207,50.8929,76.3419,50.3846,94.2115,9196356,13794976,9104500,17024025
208,50.2601,75.5330,54.1698,108.2075,9451119,14203523,10186308,20347780
209,50.6899,75.9332,49.7736,96.6038,9416404,14105738,9246190,17945600
210,50.6757,76.1707,49.4146,109.0000,7278197,10939866,7097078,15654907
211,50.4582,75.8283,47.9333,109.0667,7908570,11884950,7512831,17094564
212,50.3947,75.5021,47.5745,92.0638,8377562,12551397,7908732,15304599
213,50.9120,76.4393,48.0227,101.5909,7791168,11697664,7349014,15546660
214,51.3397,77.0971,47.0000,86.6977,7843630,11778818,7180613,13245584
215,50.3034,75.7825,51.0667,99.9778,7952220,11980080,8072874,15804987
216,50.8937,76.1805,52.4035,108.9123,10045965,15037341,10343981,21498304
217,50.2375,75.3176,40.7400,79.4800,8620750,12924500,6990984,13638768
218,49.8913,74.9008,47.3750,89.3542,8307504,12471888,7888506,14878541
219,49.7756,74.6364,47.4468,94.0000,8286335,12425014,7898660,15648556
220,51.1565,77.4335,54.2903,111.0000,11047036,16721462,11723778,23970006
221,51.0775,76.4414,47.6406,89.9375,11510016,17225600,10735529,20266876
222,49.9527,74.9298,44.4333,80.4333,10585980,15879120,9416312,17045432
223,49.9302,74.6889,47.7931,98.9310,9959180,14897590,9532908,19732982
224,50.4670,75.5128,48.1961,102.1961,8923419,13351953,8521886,18070004
225,51.5964,77.2908,51.8837,101.0000,7652108,11462768,7694719,14979007
226,50.1056,75.2365,54.4651,122.0000,7670168,11517206,8337520,18675760
227,51.6773,77.7504,52.9787,106.0851,8301751,12490297,8510820,17042148
228,50.9724,76.5200,54.9388,117.6122,8684319,13036940,9360084,20037951
229,50.2180,75.3966,54.9815,121.9259,9244422,13879458,10121321,22444856
230,49.9913,74.7766,51.2308,103.7436,6755580,10104939,6923070,14019390
231,50.5259,75.8419,55.4722,114.2222,6626376,9946512,7275071,14980016
232,50.7094,76.1495,52.4545,103.6818,7878420,11830896,8149548,16108422
233,51.1180,76.7243,49.8400,97.3600,8881750,13330850,8659700,16916300
234,50.3311,75.5536,54.3333,108.3778,7859205,11797695,8484150,16923190
235,51.0224,76.2501,56.0769,108.9808,9376276,14012336,10305144,20027178
236,50.6482,75.9327,46.7959,97.7959,8706026,13052228,8043844,16810336
237,50.5082,76.0339,49.6957,93.9783,8096966,12188988,7966710,15065655
238,51.2988,76.9684,56.5686,111.3725,9536184,14308050,10515825,20703600
239,50.5149,75.3555,51.1029,106.6912,11981328,17873120,12120800,25305440
240,50.4062,75.4455,54.7209,105.9535,7497265,11221538,8139027,15759204
