ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
36,50.3944,75.4306,46.3958,92.8750,8628336,12914928,7943709,15901686
37,50.3405,75.2521,48.0588,102.9216,9093606,13593693,8681442,18591958
38,51.0808,76.6128,49.3529,90.8039,8833965,13249494,8535147,15703721
39,50.9514,76.6290,53.9048,109.5079,11369610,17099460,12028632,24436258
40,50.2663,76.1715,48.6154,92.2308,9237332,13997880,8933952,16949064
41,51.2114,76.4486,56.6444,116.7556,7978230,11909925,8824638,18189348
42,49.9316,75.0696,53.3673,109.0000,8546139,12848682,9134195,18656113
43,50.4490,75.5288,50.8085,95.0426,8142374,12190202,8200392,15339678
44,50.9216,76.5255,52.1186,96.9322,10422173,15662553,10667175,19839211
45,50.8140,76.2604,54.7045,112.1591,7597304,11401852,8178986,16769130
46,50.7741,76.5266,58.6809,120.7021,8388137,12642577,9694370,19940595
47,50.7678,75.9493,44.5385,95.0577,9324224,13949156,8180112,17458676
48,50.2040,75.2652,54.5500,117.8000,7048640,10567240,7658820,16539120
49,50.8077,76.4199,43.7708,89.3125,8635680,12988944,7439641,15180267
50,49.7038,74.4613,55.1892,114.0811,6462383,9681309,7175588,14832594
51,49.7718,75.0605,53.9508,111.1639,10683967,16112418,11581029,23862339
52,50.0722,74.8604,53.4561,107.8772,10037928,15007188,10716299,21626033
53,51.0731,77.1540,44.8039,87.1961,9405675,14208753,8251135,16058117
54,50.5003,75.2805,57.9750,125.7750,7207400,10744040,8274192,17950608
55,50.0014,75.1550,52.3704,102.8333,9598770,14427504,10053540,19740915
56,50.9005,77.0947,57.3636,105.4091,7874504,11926860,8874384,16307208
57,49.4937,74.5091,49.4821,103.2857,9869832,14858312,9867531,20596824
58,49.1010,73.2721,44.9286,93.6429,9692536,14463904,8868900,18485100
59,50.0031,74.6604,43.4878,86.6098,7220551,10781114,6279726,12506622
60,50.8029,75.8475,53.9455,110.0364,9525285,14221020,10114503,20631268
61,50.4106,75.3616,46.2667,91.1556,7823970,11696490,7180818,14147798
62,50.7844,75.8516,50.7500,97.8250,7065120,10552480,7060340,13609414
63,50.4435,75.1997,45.3409,91.5455,7881500,11749496,7084245,14303428
64,50.1995,75.4040,43.1000,91.6600,8481200,12739500,7281745,15485957
65,50.5418,75.4816,49.8298,95.9362,8207234,12257083,8091610,15578595
66,50.4813,75.5461,56.8800,114.1200,8753450,13099700,9862992,19788408
67,50.3443,75.6641,48.2800,95.4000,8649150,12999100,8294504,16389720
68,50.8141,76.1296,42.2885,83.6731,9380280,14053520,7806450,15446050
69,50.1821,75.2436,47.9828,97.2931,10646828,15963978,10180214,20642094
70,51.0497,75.9177,48.2885,96.2115,9354748,13911768,8848764,17630572
71,50.3680,75.2654,51.9815,110.2407,9726264,14534046,10037832,21287928
72,50.4680,75.6891,45.7368,98.5965,10160421,15238038,9207924,19849840
73,50.2063,75.4117,46.1200,88.9000,8773550,13178200,8059470,15535275
74,50.8492,76.2069,52.0800,100.9400,8735900,13092350,8947344,17341492
75,51.0584,76.3945,54.8605,116.0698,7552563,11300271,8114960,17169040
76,49.9574,75.1538,52.7547,104.8679,9073812,13650256,9581892,19047266
77,50.6530,75.9424,47.4259,99.3889,9357336,14029146,8761181,18360507
78,49.7359,74.5985,45.5556,96.9111,7797600,11695545,7142200,15193724
79,51.1271,76.5836,51.7647,107.1176,8922807,13365519,9034080,18694386
80,49.4219,74.0330,46.0426,87.4468,8099698,12133191,7545868,14331570
81,50.4230,75.5161,52.0233,110.7907,7586490,11361933,7827263,16669236
82,50.4794,75.3876,53.1875,94.4167,8071056,12053568,8504043,15096092
83,51.4324,76.9622,53.5833,106.5208,8564112,12815136,8922268,17736997
84,51.0795,76.8700,58.1905,114.9524,7476504,11251464,8517340,16825580
85,50.1421,75.0912,51.8750,99.8958,8573088,12838800,8869380,17079790
86,50.4480,75.5372,52.5435,115.0652,8298492,12425566,8643192,18927768
87,50.5642,75.6558,47.3800,99.3400,8666700,12967400,8120932,17026876
88,50.6592,75.7632,49.7609,91.6522,8158468,12201362,8013789,14760216
89,50.9811,76.3916,57.9762,123.1429,7485660,11216730,8512760,18081312
90,51.2354,76.4841,53.7045,112.2045,7892500,11781924,8272863,17284437
91,50.7684,76.3553,47.6957,104.1739,8197062,12328322,7700940,16819920
92,49.3310,73.9874,48.4902,103.4118,8755272,13131276,8606040,18353520
93,51.0992,76.5503,48.8750,100.4167,8628816,12926592,8253228,16956760
94,50.4719,75.8667,48.4375,102.6250,8522880,12811152,8179350,17329668
95,50.4634,75.3966,54.3158,103.3684,6889970,10294200,7415952,14113304
96,50.8301,76.0073,56.5102,111.8163,8533056,12759649,9486594,18771054
97,50.2680,75.0306,47.1111,92.3333,9307926,13893120,8723376,17096994
98,50.8844,76.8661,39.0465,76.1395,7629662,11525376,5854673,11416438
99,50.1735,74.7502,51.1731,96.5192,8961992,13351884,9140535,17240265
100,51.1355,76.8439,49.3061,101.4082,8729644,13118476,8417344,17311996
101,50.5000,75.7140,52.3182,107.9773,7839216,11753236,8121456,16761528
102,51.2056,77.1169,49.6296,97.8704,9600444,14458500,9304960,18349520
103,50.8153,75.7410,49.3774,97.0377,9493572,14150311,9224925,18129075
104,51.4009,77.0386,58.4242,117.9848,11863434,17780664,13484432,27231139
105,50.5270,75.7049,50.2045,105.0682,7850084,11761816,7799979,16323813
106,50.7158,76.0331,58.6744,111.1163,7719962,11573751,8931420,16914120
107,50.2255,75.4544,48.6415,94.2453,9431297,14168755,9133854,17697285
108,51.6037,77.6747,55.7317,115.8049,7623048,11474342,8232855,17107044
109,50.1028,75.4080,47.1429,93.0238,7453488,11217990,7013160,13838594
110,51.2059,76.8897,40.6939,83.8367,8663886,13009500,6885282,14184924
111,50.0373,75.2729,49.3556,99.4889,7723260,11618370,7618030,15356110
112,49.5236,73.8253,46.7111,98.4222,7779915,11597580,7338082,15461639
113,50.9523,76.6097,49.7037,93.0741,9508914,14297202,9275904,17369856
114,50.6546,76.0219,56.4545,107.6591,7537816,11312664,8400888,16020534
115,50.9199,76.5161,50.3585,93.3396,9469934,14230235,9365521,17359023
116,50.7186,75.6861,49.8036,94.6964,9872688,14732760,9694564,18433228
117,50.3589,75.5926,49.0952,99.2381,7495824,11251800,7307728,14771392
118,50.7673,76.2858,54.4364,108.7636,9839720,14785705,10550856,21080568
119,50.8975,76.4877,47.2553,87.1915,8427664,12664902,7824583,14437254
120,50.0289,74.9142,55.4727,114.0182,9715860,14548710,10773081,22142901
